OBJECTID,lagoslakei,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
3154,69826,24377,21939300.000000000000000,150.000000000000000,17845.000000000000000,17695.000000000000000,6949.577552611067400,4143.823541964003200,169409852.000000000000000
3155,69828,15856,14270400.000000000000000,150.000000000000000,20268.000000000000000,20118.000000000000000,8346.885595358224200,4636.826494297946700,132348218.000000000000000
3156,69829,5209,4688100.000000000000000,150.000000000000000,21025.000000000000000,20875.000000000000000,7836.314071798809900,5265.280970895320000,40819360.000000000000000
3157,69832,7163,6446700.000000000000000,150.000000000000000,35216.000000000000000,35066.000000000000000,20948.506491693424000,6394.885606608129800,150054152.000000000000000
3158,69833,512,460800.000000000000000,9234.000000000000000,18021.000000000000000,8787.000000000000000,13910.869140625000000,2262.475010321428700,7122365.000000000000000
3159,69837,20075,18067500.000000000000000,150.000000000000000,21053.000000000000000,20903.000000000000000,10906.477907845579000,4839.813921100872000,218947544.000000000000000
3160,69841,4283,3854700.000000000000000,2104.000000000000000,32893.000000000000000,30789.000000000000000,12997.248890964278000,5766.231763555368200,55667217.000000000000000
3161,69843,9871,8883900.000000000000000,150.000000000000000,20249.000000000000000,20099.000000000000000,7959.120555161584900,4424.841207630889600,78564479.000000000000000
3162,70690,11830,10647000.000000000000000,150.000000000000000,17753.000000000000000,17603.000000000000000,7564.180557903634500,3573.801972762066300,89484256.000000000000000
3163,70691,2793,2513700.000000000000000,9705.000000000000000,21528.000000000000000,11823.000000000000000,15618.155388471178000,2449.625354971904900,43621508.000000000000000
3164,70692,19822,17839800.000000000000000,150.000000000000000,20565.000000000000000,20415.000000000000000,7047.934819897083800,4789.528481632513800,139704164.000000000000000
3165,70695,2003,1802700.000000000000000,4258.000000000000000,18818.000000000000000,14560.000000000000000,13372.433349975037000,3340.709823785360200,26784984.000000000000000
3166,70715,11754,10578600.000000000000000,150.000000000000000,11616.000000000000000,11466.000000000000000,3453.646333163178500,2287.637831018792900,40594159.000000000000000
3167,70723,5103,4592700.000000000000000,150.000000000000000,18113.000000000000000,17963.000000000000000,7015.428767391730600,4752.178567534480900,35799733.000000000000000
3168,70734,17252,15526800.000000000000000,150.000000000000000,25750.000000000000000,25600.000000000000000,12802.414212844888000,5909.454039305472200,220867250.000000000000000
3169,70743,16085,14476500.000000000000000,150.000000000000000,20395.000000000000000,20245.000000000000000,8243.617780540877000,4393.867499438081700,132598592.000000000000000
3170,70745,15956,14360400.000000000000000,150.000000000000000,19205.000000000000000,19055.000000000000000,9094.026698420657300,4304.188643164703500,145104290.000000000000000
3171,70747,7190,6471000.000000000000000,150.000000000000000,17924.000000000000000,17774.000000000000000,7118.012517385257500,4208.613968864971900,51178510.000000000000000
3172,70755,9687,8718300.000000000000000,300.000000000000000,23628.000000000000000,23328.000000000000000,12452.443687416124000,4819.212001282963700,120626822.000000000000000
3173,70757,14971,13473900.000000000000000,150.000000000000000,20178.000000000000000,20028.000000000000000,7696.751719991984800,4343.040906994530800,115228070.000000000000000
3174,70766,2118,1906200.000000000000000,9836.000000000000000,21208.000000000000000,11372.000000000000000,16927.007554296506000,2570.171901883402800,35851402.000000000000000
3175,70771,1449,1304100.000000000000000,12395.000000000000000,19427.000000000000000,7032.000000000000000,15655.908212560387000,1562.855072763482700,22685411.000000000000000
3176,70775,16641,14976900.000000000000000,150.000000000000000,12580.000000000000000,12430.000000000000000,5659.298239288504200,2961.237109386216600,94176382.000000000000000
3177,70776,15139,13625100.000000000000000,150.000000000000000,20499.000000000000000,20349.000000000000000,7854.442367395468900,5318.133177024648800,118908403.000000000000000
3178,70778,8141,7326900.000000000000000,150.000000000000000,20285.000000000000000,20135.000000000000000,6218.352413708389600,4788.277692836705700,50623607.000000000000000
3179,70779,19363,17426700.000000000000000,150.000000000000000,25764.000000000000000,25614.000000000000000,9850.542891080927800,5647.709692467688900,190736062.000000000000000
3180,70783,10007,9006300.000000000000000,150.000000000000000,10474.000000000000000,10324.000000000000000,4634.710502648145800,2509.823839125011500,46379548.000000000000000
3181,70790,35,31500.000000000000000,9695.000000000000000,10842.000000000000000,1147.000000000000000,10412.485714285714000,300.427920656851430,364437.000000000000000
3182,70793,1391,1251900.000000000000000,9437.000000000000000,22701.000000000000000,13264.000000000000000,17901.890726096335000,2842.814965809011500,24901530.000000000000000
3183,70794,8134,7320600.000000000000000,150.000000000000000,22450.000000000000000,22300.000000000000000,12358.194492254734000,5910.043448516516000,100521554.000000000000000
3184,70796,6232,5608800.000000000000000,150.000000000000000,24323.000000000000000,24173.000000000000000,13848.942233632863000,6058.677608107774200,86306608.000000000000000
3185,70798,2036,1832400.000000000000000,9734.000000000000000,22483.000000000000000,12749.000000000000000,16900.077111984283000,2946.102444985980600,34408557.000000000000000
3186,70803,348,313200.000000000000000,10396.000000000000000,15216.000000000000000,4820.000000000000000,12342.655172413793000,1201.649193147811300,4295244.000000000000000
3187,70805,573,515700.000000000000000,3651.000000000000000,12511.000000000000000,8860.000000000000000,6647.408376963350700,2137.960265883994000,3808965.000000000000000
3188,70807,21704,19533600.000000000000000,150.000000000000000,38846.000000000000000,38696.000000000000000,11575.403566162919000,7786.164122887031200,251232559.000000000000000
3189,70808,119,107100.000000000000000,18448.000000000000000,20855.000000000000000,2407.000000000000000,19482.907563025212000,534.811047942745060,2318466.000000000000000
3190,70812,438,394200.000000000000000,12641.000000000000000,17317.000000000000000,4676.000000000000000,14848.093607305937000,971.910011856207570,6503465.000000000000000
3191,70813,16625,14962500.000000000000000,150.000000000000000,18015.000000000000000,17865.000000000000000,7306.987729323308500,4417.522656265199700,121478671.000000000000000
3192,70814,1246,1121400.000000000000000,4918.000000000000000,17550.000000000000000,12632.000000000000000,11774.191011235955000,2831.649295725056200,14670642.000000000000000
3193,70815,11140,10026000.000000000000000,150.000000000000000,24810.000000000000000,24660.000000000000000,11373.826391382405000,6645.766152607111500,126704426.000000000000000
3194,70816,1150,1035000.000000000000000,11011.000000000000000,20293.000000000000000,9282.000000000000000,15317.060869565217000,2159.253384599314800,17614620.000000000000000
3195,70819,851,765900.000000000000000,9804.000000000000000,16842.000000000000000,7038.000000000000000,12199.059929494711000,1563.671483263604800,10381400.000000000000000
3196,70823,1168,1051200.000000000000000,13340.000000000000000,19801.000000000000000,6461.000000000000000,16645.228595890410000,1451.210458372768500,19441627.000000000000000
3197,70828,8344,7509600.000000000000000,150.000000000000000,18234.000000000000000,18084.000000000000000,9499.137583892617800,4130.166794047273500,79260804.000000000000000
3198,70838,2697,2427300.000000000000000,9102.000000000000000,20329.000000000000000,11227.000000000000000,14879.613274008158000,2331.492085886157800,40130317.000000000000000
3199,71683,16172,14554800.000000000000000,150.000000000000000,13189.000000000000000,13039.000000000000000,4940.350111303487200,2870.075393674626900,79895342.000000000000000
3200,71686,5003,4502700.000000000000000,150.000000000000000,12387.000000000000000,12237.000000000000000,6120.516689986008700,3147.881623670320100,30620945.000000000000000
3201,71689,8008,7207200.000000000000000,150.000000000000000,23168.000000000000000,23018.000000000000000,8498.101648351648700,5950.732412246840800,68052798.000000000000000
3202,71691,23289,20960100.000000000000000,150.000000000000000,17158.000000000000000,17008.000000000000000,8163.991584009618200,3750.146405754700500,190131200.000000000000000
3203,71693,5029,4526100.000000000000000,150.000000000000000,18218.000000000000000,18068.000000000000000,9714.929608272023000,4177.673614418713400,48856381.000000000000000
3204,71708,3910,3519000.000000000000000,150.000000000000000,14488.000000000000000,14338.000000000000000,7939.735805626598400,3408.204547840402900,31044367.000000000000000
3205,71718,15492,13942800.000000000000000,150.000000000000000,18919.000000000000000,18769.000000000000000,9511.350051639556100,3876.831063268496600,147349835.000000000000000
3206,71740,15599,14039100.000000000000000,150.000000000000000,19496.000000000000000,19346.000000000000000,6857.296621578306300,4561.252316786092700,106966970.000000000000000
3207,71742,16184,14565600.000000000000000,150.000000000000000,37563.000000000000000,37413.000000000000000,12142.897367770638000,7776.134417523590900,196520651.000000000000000
3208,71743,19148,17233200.000000000000000,150.000000000000000,22941.000000000000000,22791.000000000000000,8621.704512220598200,5648.944089778255100,165088398.000000000000000
3209,71752,434,390600.000000000000000,12490.000000000000000,18967.000000000000000,6477.000000000000000,15646.258064516129000,1574.102657910954100,6790476.000000000000000
3210,71753,17091,15381900.000000000000000,150.000000000000000,23510.000000000000000,23360.000000000000000,11224.483938915218000,5290.720325107068700,191837655.000000000000000
3211,71755,8305,7474500.000000000000000,150.000000000000000,21026.000000000000000,20876.000000000000000,9280.000602046959100,4404.448783442935600,77070405.000000000000000
3212,71756,5105,4594500.000000000000000,150.000000000000000,20850.000000000000000,20700.000000000000000,11268.915181194907000,4929.579704988068400,57527812.000000000000000
3213,71757,2959,2663100.000000000000000,7055.000000000000000,20643.000000000000000,13588.000000000000000,13394.052382561676000,3091.864102535946600,39633001.000000000000000
3214,71759,2319,2087100.000000000000000,11130.000000000000000,19690.000000000000000,8560.000000000000000,15021.733937041829000,1837.592628618600000,34835401.000000000000000
3215,71763,1879,1691100.000000000000000,7317.000000000000000,23546.000000000000000,16229.000000000000000,16776.941990420437000,4111.651792832328300,31523874.000000000000000
3216,71764,666,599400.000000000000000,13665.000000000000000,19505.000000000000000,5840.000000000000000,16939.798798798798000,1501.645687347343900,11281906.000000000000000
3217,71767,17097,15387300.000000000000000,150.000000000000000,17907.000000000000000,17757.000000000000000,7998.882610984383100,3496.753348559673700,136756896.000000000000000
3218,71768,870,783000.000000000000000,525.000000000000000,10996.000000000000000,10471.000000000000000,6950.203448275861800,2511.805999305883700,6046677.000000000000000
3219,71786,16192,14572800.000000000000000,150.000000000000000,23089.000000000000000,22939.000000000000000,12779.157423418972000,4922.096209425902100,206920117.000000000000000
3220,71788,9614,8652600.000000000000000,150.000000000000000,19142.000000000000000,18992.000000000000000,8130.885999583940200,4349.073480628480000,78170338.000000000000000
3221,71790,1141,1026900.000000000000000,9001.000000000000000,17705.000000000000000,8704.000000000000000,12821.085013146363000,2128.782513378731000,14628858.000000000000000
3222,71792,968,871200.000000000000000,10224.000000000000000,15368.000000000000000,5144.000000000000000,12773.355371900827000,942.619198981929230,12364608.000000000000000
3223,71796,17862,16075800.000000000000000,150.000000000000000,19205.000000000000000,19055.000000000000000,8077.161628037173600,4042.903104931524000,144274261.000000000000000
3224,71797,14895,13405500.000000000000000,150.000000000000000,14460.000000000000000,14310.000000000000000,4647.681772406847800,3324.863180870349400,69227220.000000000000000
3225,71799,16409,14768100.000000000000000,150.000000000000000,22300.000000000000000,22150.000000000000000,6879.434030105429900,4806.001693236046800,112884633.000000000000000
3226,71800,9372,8434800.000000000000000,150.000000000000000,21455.000000000000000,21305.000000000000000,9507.860542040120000,5287.558279003166700,89107669.000000000000000
3227,71802,4904,4413600.000000000000000,2199.000000000000000,15895.000000000000000,13696.000000000000000,9019.511011419250300,2960.257312725694200,44231682.000000000000000
3228,71803,16038,14434200.000000000000000,150.000000000000000,20248.000000000000000,20098.000000000000000,8771.526624267364200,4248.858769746383600,140677744.000000000000000
3229,71804,2073,1865700.000000000000000,7468.000000000000000,21455.000000000000000,13987.000000000000000,16141.745296671490000,3062.043990643365800,33461838.000000000000000
3230,71805,6,5400.000000000000000,16416.000000000000000,16840.000000000000000,424.000000000000000,16691.666666666668000,167.385450051298190,100150.000000000000000
3231,71806,1756,1580400.000000000000000,13680.000000000000000,22867.000000000000000,9187.000000000000000,18289.046697038724000,1805.751550100283800,32115566.000000000000000
3232,71807,1612,1450800.000000000000000,1317.000000000000000,16199.000000000000000,14882.000000000000000,10364.916253101737000,3110.096680106867100,16708245.000000000000000
3233,71810,16164,14547600.000000000000000,150.000000000000000,21900.000000000000000,21750.000000000000000,12786.183494184608000,4836.309686634855100,206675870.000000000000000
3234,71812,17016,15314400.000000000000000,150.000000000000000,41329.000000000000000,41179.000000000000000,20119.846908791726000,8539.950455434520300,342359315.000000000000000
3235,71814,17001,15300900.000000000000000,150.000000000000000,22063.000000000000000,21913.000000000000000,11230.068407740720000,4771.850263974564800,190922393.000000000000000
3236,71815,2018,1816200.000000000000000,4845.000000000000000,26510.000000000000000,21665.000000000000000,14822.180872150644000,4154.091171763199800,29911161.000000000000000
3237,71819,1353,1217700.000000000000000,12289.000000000000000,33227.000000000000000,20938.000000000000000,22401.443458980044000,5567.511769517306700,30309153.000000000000000
3238,71831,1375,1237500.000000000000000,10618.000000000000000,22818.000000000000000,12200.000000000000000,18091.533818181819000,2498.552105837215500,24875859.000000000000000
3239,72712,9124,8211600.000000000000000,150.000000000000000,20210.000000000000000,20060.000000000000000,8707.884480491013200,4526.090299036107400,79450738.000000000000000
3240,72713,8259,7433100.000000000000000,150.000000000000000,16709.000000000000000,16559.000000000000000,8086.413367235743000,3684.252240198932200,66785688.000000000000000
3241,72714,15096,13586400.000000000000000,150.000000000000000,23445.000000000000000,23295.000000000000000,9118.749470058293800,5220.576043267233200,137656642.000000000000000
3242,72724,21289,19160100.000000000000000,150.000000000000000,22756.000000000000000,22606.000000000000000,9904.289116445112100,5363.459693067749900,210852411.000000000000000
3243,72726,14011,12609900.000000000000000,150.000000000000000,14245.000000000000000,14095.000000000000000,4025.248019413318200,3007.523134973968800,56397750.000000000000000
3244,72731,9079,8171100.000000000000000,150.000000000000000,17549.000000000000000,17399.000000000000000,8701.554246062341900,4086.890366531853000,79001411.000000000000000
3245,72735,19075,17167500.000000000000000,150.000000000000000,20632.000000000000000,20482.000000000000000,8449.286553079948100,4734.256790557078600,161170141.000000000000000
3246,72744,15303,13772700.000000000000000,150.000000000000000,14984.000000000000000,14834.000000000000000,8262.846043259491100,3234.532223447549300,126446333.000000000000000
3247,72752,39,35100.000000000000000,12808.000000000000000,15332.000000000000000,2524.000000000000000,14300.794871794871000,651.398345159295100,557731.000000000000000
3248,72761,3814,3432600.000000000000000,4333.000000000000000,24242.000000000000000,19909.000000000000000,17606.701625589933000,3083.285992219838600,67151960.000000000000000
3249,72763,12201,10980900.000000000000000,150.000000000000000,40823.000000000000000,40673.000000000000000,14362.869600852389000,8518.320332787863700,175241372.000000000000000
3250,72767,9180,8262000.000000000000000,150.000000000000000,16168.000000000000000,16018.000000000000000,5940.496623093681600,3774.116416221313600,54533759.000000000000000
3251,72772,17749,15974100.000000000000000,150.000000000000000,24755.000000000000000,24605.000000000000000,12487.453321313877000,5312.060283453496600,221639809.000000000000000
3252,72776,10399,9359100.000000000000000,150.000000000000000,18594.000000000000000,18444.000000000000000,9819.465237042022600,4143.788079751158900,102112619.000000000000000
3253,72778,19702,17731800.000000000000000,150.000000000000000,21384.000000000000000,21234.000000000000000,9714.341792711400600,4798.266324354871400,191391962.000000000000000
3254,72782,1121,1008900.000000000000000,150.000000000000000,14105.000000000000000,13955.000000000000000,4458.631578947368300,3293.205155078606800,4998126.000000000000000
3255,72783,3937,3543300.000000000000000,150.000000000000000,12563.000000000000000,12413.000000000000000,5093.809245618491300,3617.089418195043400,20054327.000000000000000
3256,72786,13590,12231000.000000000000000,150.000000000000000,12098.000000000000000,11948.000000000000000,3328.439587932303300,2658.937310752046000,45233494.000000000000000
3257,72787,13375,12037500.000000000000000,150.000000000000000,21974.000000000000000,21824.000000000000000,11531.149308411215000,5532.290113319373600,154229122.000000000000000
3258,72796,1,900.000000000000000,12889.000000000000000,12889.000000000000000,0.000000000000000,12889.000000000000000,0.000000000000000,12889.000000000000000
3259,72797,517,465300.000000000000000,12021.000000000000000,19821.000000000000000,7800.000000000000000,14524.174081237910000,1325.042514067543400,7508998.000000000000000
3260,72798,337,303300.000000000000000,16586.000000000000000,22878.000000000000000,6292.000000000000000,19565.706231454005000,1389.641345096898700,6593643.000000000000000
3261,72799,17,15300.000000000000000,19122.000000000000000,20491.000000000000000,1369.000000000000000,19951.941176470587000,373.972391335196790,339183.000000000000000
3262,72800,29339,26405100.000000000000000,150.000000000000000,21648.000000000000000,21498.000000000000000,9404.925730256654800,5082.536099206755400,275931116.000000000000000
3263,72802,17241,15516900.000000000000000,150.000000000000000,21373.000000000000000,21223.000000000000000,6817.893567658488800,5037.652880266992700,117547303.000000000000000
3264,72804,2907,2616300.000000000000000,4561.000000000000000,20107.000000000000000,15546.000000000000000,12880.868937048504000,3065.616012703818800,37444686.000000000000000
3265,72806,17813,16031700.000000000000000,150.000000000000000,18743.000000000000000,18593.000000000000000,9766.185931622971100,4014.316893297173500,173965070.000000000000000
3266,72808,19211,17289900.000000000000000,150.000000000000000,18763.000000000000000,18613.000000000000000,10842.986205819583000,3984.917081854443900,208304608.000000000000000
3267,72811,14303,12872700.000000000000000,150.000000000000000,19210.000000000000000,19060.000000000000000,9189.351115150668200,4850.172727659123700,131435289.000000000000000
3268,72812,3639,3275100.000000000000000,6632.000000000000000,18100.000000000000000,11468.000000000000000,10740.752129705963000,2356.404381075242300,39085597.000000000000000
3269,72821,5840,5256000.000000000000000,4635.000000000000000,24286.000000000000000,19651.000000000000000,13858.951883561644000,4364.369012739744000,80936279.000000000000000
3270,72823,650,585000.000000000000000,11901.000000000000000,19221.000000000000000,7320.000000000000000,15647.816923076924000,1584.449683262462500,10171081.000000000000000
3271,72824,3390,3051000.000000000000000,7393.000000000000000,21824.000000000000000,14431.000000000000000,14784.850147492625000,3057.971326193478000,50120642.000000000000000
3272,72825,3103,2792700.000000000000000,3847.000000000000000,22947.000000000000000,19100.000000000000000,11950.347083467612000,3427.255013733652000,37081927.000000000000000
3273,72826,14624,13161600.000000000000000,150.000000000000000,31223.000000000000000,31073.000000000000000,13732.209039934354000,7187.413859829953300,200819825.000000000000000
3274,72828,15713,14141700.000000000000000,150.000000000000000,23831.000000000000000,23681.000000000000000,11538.173041430662000,5720.303560292853000,181299313.000000000000000
3275,72830,3206,2885400.000000000000000,150.000000000000000,21048.000000000000000,20898.000000000000000,9980.400187149094600,5738.558569363147400,31997163.000000000000000
3276,72832,589,530100.000000000000000,6725.000000000000000,13391.000000000000000,6666.000000000000000,9414.320882852292900,1378.260982203567900,5545035.000000000000000
3277,72836,16344,14709600.000000000000000,150.000000000000000,31308.000000000000000,31158.000000000000000,13260.018355359765000,6789.302853465891500,216721740.000000000000000
3278,72844,16886,15197400.000000000000000,150.000000000000000,24767.000000000000000,24617.000000000000000,13318.293379130640000,5449.755015387293500,224892702.000000000000000
3279,73773,14953,13457700.000000000000000,150.000000000000000,19760.000000000000000,19610.000000000000000,6557.712967297532500,4072.706140323333300,98057482.000000000000000
3280,73774,15423,13880700.000000000000000,150.000000000000000,18833.000000000000000,18683.000000000000000,8484.929650521948100,4403.021701179934100,130863070.000000000000000
3281,73781,7316,6584400.000000000000000,150.000000000000000,16609.000000000000000,16459.000000000000000,8849.166211044286700,3520.221305412061600,64740500.000000000000000
3282,73782,2,1800.000000000000000,10534.000000000000000,10622.000000000000000,88.000000000000000,10578.000000000000000,44.000000000000000,21156.000000000000000
3283,73785,11653,10487700.000000000000000,150.000000000000000,19470.000000000000000,19320.000000000000000,9267.465888612374300,4314.058555159211200,107993780.000000000000000
3284,73794,4160,3744000.000000000000000,150.000000000000000,12225.000000000000000,12075.000000000000000,5286.099759615384800,3182.220336887429300,21990175.000000000000000
3285,73795,16370,14733000.000000000000000,150.000000000000000,16889.000000000000000,16739.000000000000000,6079.716860109957500,3877.033585819706800,99524965.000000000000000
3286,73797,16843,15158700.000000000000000,150.000000000000000,18697.000000000000000,18547.000000000000000,6936.047913079617500,4396.874326757225400,116823855.000000000000000
3287,73809,4474,4026600.000000000000000,150.000000000000000,17073.000000000000000,16923.000000000000000,8466.193562807331500,4410.996102377925100,37877750.000000000000000
3288,73814,3264,2937600.000000000000000,813.000000000000000,13195.000000000000000,12382.000000000000000,5946.001838235293700,2640.610756023131700,19407750.000000000000000
3289,73826,16869,15182100.000000000000000,150.000000000000000,22397.000000000000000,22247.000000000000000,10358.026676151521000,4685.705576261298100,174729552.000000000000000
3290,73831,32722,29449800.000000000000000,150.000000000000000,20867.000000000000000,20717.000000000000000,7571.478882708880500,4329.318471068183500,247753932.000000000000000
3291,73833,15866,14279400.000000000000000,150.000000000000000,14452.000000000000000,14302.000000000000000,4635.390205470817800,3223.032539236152400,73545101.000000000000000
3292,73834,16076,14468400.000000000000000,150.000000000000000,19788.000000000000000,19638.000000000000000,8117.931326200547100,5250.550646972988900,130503864.000000000000000
3293,73836,545,490500.000000000000000,10192.000000000000000,19614.000000000000000,9422.000000000000000,15428.783486238532000,2296.380121672705600,8408687.000000000000000
3294,73845,15953,14357700.000000000000000,150.000000000000000,31840.000000000000000,31690.000000000000000,13294.719864602270000,6308.470275839802500,212090666.000000000000000
3295,73847,19420,17478000.000000000000000,150.000000000000000,21628.000000000000000,21478.000000000000000,10765.713336766221000,5052.766899525909100,209070153.000000000000000
3296,73856,6999,6299100.000000000000000,6204.000000000000000,24303.000000000000000,18099.000000000000000,15997.688384054865000,4067.598938940576800,111967821.000000000000000
3297,73862,2450,2205000.000000000000000,4266.000000000000000,18630.000000000000000,14364.000000000000000,12891.016734693878000,3517.132726010349900,31582991.000000000000000
3298,73864,15359,13823100.000000000000000,150.000000000000000,17387.000000000000000,17237.000000000000000,6062.423920828178800,4477.353335756799400,93112769.000000000000000
3299,73865,9188,8269200.000000000000000,150.000000000000000,17469.000000000000000,17319.000000000000000,7398.367218110579400,3927.183658015480900,67976198.000000000000000
3300,73866,3667,3300300.000000000000000,150.000000000000000,12398.000000000000000,12248.000000000000000,2826.524134169621000,2288.507559504317200,10364864.000000000000000
3301,73869,3572,3214800.000000000000000,150.000000000000000,25480.000000000000000,25330.000000000000000,9996.384098544233000,7056.936533885349500,35707084.000000000000000
3302,73872,7131,6417900.000000000000000,3079.000000000000000,20949.000000000000000,17870.000000000000000,12638.516477352405000,3505.327428538860200,90125261.000000000000000
3303,73874,9489,8540100.000000000000000,150.000000000000000,18570.000000000000000,18420.000000000000000,6908.401096005901300,4557.543058311371200,65553818.000000000000000
3304,73875,17739,15965100.000000000000000,150.000000000000000,19917.000000000000000,19767.000000000000000,7617.519025875190000,4461.945377361415000,135127170.000000000000000
3305,73876,5333,4799700.000000000000000,6434.000000000000000,22501.000000000000000,16067.000000000000000,15185.574348396774000,3532.494448813259200,80984668.000000000000000
3306,73879,1888,1699200.000000000000000,3185.000000000000000,14548.000000000000000,11363.000000000000000,11214.796080508475000,2221.632843128414600,21173535.000000000000000
3307,73880,2255,2029500.000000000000000,12568.000000000000000,22915.000000000000000,10347.000000000000000,18080.190243902438000,2679.356614649043400,40770829.000000000000000
3308,73883,22008,19807200.000000000000000,150.000000000000000,19879.000000000000000,19729.000000000000000,8687.171664849145600,4196.800638693515800,191187274.000000000000000
3309,73884,4727,4254300.000000000000000,150.000000000000000,20436.000000000000000,20286.000000000000000,11737.283689443622000,4464.095046905793400,55482140.000000000000000
3310,73885,27819,25037100.000000000000000,150.000000000000000,20975.000000000000000,20825.000000000000000,7832.915309680433900,4651.750165654757400,217903871.000000000000000
3311,73891,10555,9499500.000000000000000,150.000000000000000,16965.000000000000000,16815.000000000000000,7746.903552818569600,4028.176468311620300,81768567.000000000000000
3312,73893,17793,16013700.000000000000000,150.000000000000000,23700.000000000000000,23550.000000000000000,12282.915135165515000,5332.187800228984100,218549909.000000000000000
3313,73897,11347,10212300.000000000000000,150.000000000000000,13055.000000000000000,12905.000000000000000,4313.744954613554000,3065.196645549479400,48948064.000000000000000
3314,73899,15602,14041800.000000000000000,150.000000000000000,23331.000000000000000,23181.000000000000000,8265.231124214844400,5792.888845077605800,128954136.000000000000000
3315,73901,109,98100.000000000000000,7607.000000000000000,11442.000000000000000,3835.000000000000000,10191.532110091743000,940.750613530948040,1110877.000000000000000
3316,73905,18248,16423200.000000000000000,150.000000000000000,22661.000000000000000,22511.000000000000000,11400.024331433582000,5235.267781020936100,208027644.000000000000000
3317,73907,3028,2725200.000000000000000,3472.000000000000000,25892.000000000000000,22420.000000000000000,14374.712351387054000,4337.743071983363700,43526629.000000000000000
3318,73908,1216,1094400.000000000000000,10857.000000000000000,19526.000000000000000,8669.000000000000000,15985.627467105263000,2185.136282002384200,19438523.000000000000000
3319,73910,14186,12767400.000000000000000,150.000000000000000,28113.000000000000000,27963.000000000000000,8046.773015649231600,5326.544536345062600,114151522.000000000000000
3320,73912,965,868500.000000000000000,3366.000000000000000,17503.000000000000000,14137.000000000000000,11021.124352331606000,3514.946647208607800,10635385.000000000000000
3321,73913,12535,11281500.000000000000000,150.000000000000000,20515.000000000000000,20365.000000000000000,7647.917271639409600,4467.536665271069100,95866643.000000000000000
3322,73914,11677,10509300.000000000000000,150.000000000000000,20997.000000000000000,20847.000000000000000,6461.162798664040600,4206.407246661730800,75446998.000000000000000
3323,73924,16578,14920200.000000000000000,150.000000000000000,21886.000000000000000,21736.000000000000000,11697.109603088431000,4551.702269878414000,193914683.000000000000000
3324,73951,3477,3129300.000000000000000,150.000000000000000,18540.000000000000000,18390.000000000000000,8445.020132297957400,4557.021596951792200,29363335.000000000000000
3325,74834,16504,14853600.000000000000000,150.000000000000000,20772.000000000000000,20622.000000000000000,8913.918322830828400,5376.638008062907800,147115308.000000000000000
3326,74839,3691,3321900.000000000000000,150.000000000000000,20591.000000000000000,20441.000000000000000,12319.153345976700000,5301.925134259170600,45469995.000000000000000
3327,74843,17289,15560100.000000000000000,150.000000000000000,20081.000000000000000,19931.000000000000000,9116.945340968246500,4229.231801227285400,157622868.000000000000000
3328,74845,6527,5874300.000000000000000,150.000000000000000,20721.000000000000000,20571.000000000000000,8801.430519381032400,4988.783206776005500,57446937.000000000000000
3329,74851,15797,14217300.000000000000000,150.000000000000000,16542.000000000000000,16392.000000000000000,6549.831993416471100,3899.887449889070500,103467696.000000000000000
3330,74852,13159,11843100.000000000000000,150.000000000000000,21504.000000000000000,21354.000000000000000,10481.295311193860000,5509.992130423842400,137923365.000000000000000
3331,74860,5,4500.000000000000000,19158.000000000000000,19821.000000000000000,663.000000000000000,19500.799999999999000,211.812558645587560,97504.000000000000000
3332,74866,15101,13590900.000000000000000,150.000000000000000,20161.000000000000000,20011.000000000000000,10606.715714191114000,4875.352981779332400,160172014.000000000000000
3333,74881,17366,15629400.000000000000000,150.000000000000000,16553.000000000000000,16403.000000000000000,7670.102844638950000,3322.062463364986800,133199006.000000000000000
3334,74891,16641,14976900.000000000000000,150.000000000000000,21979.000000000000000,21829.000000000000000,11366.525208821586000,4562.273660604987500,189150346.000000000000000
3335,74893,24370,21933000.000000000000000,150.000000000000000,24286.000000000000000,24136.000000000000000,6594.518752564628800,4979.059222301403700,160708422.000000000000000
3336,74894,16887,15198300.000000000000000,150.000000000000000,13455.000000000000000,13305.000000000000000,4780.080890625925300,3053.334754274715100,80721226.000000000000000
3337,74895,4775,4297500.000000000000000,2700.000000000000000,47980.000000000000000,45280.000000000000000,28021.829738219894000,9289.088078220467700,133804237.000000000000000
3338,74896,10742,9667800.000000000000000,150.000000000000000,17639.000000000000000,17489.000000000000000,9211.096723142804000,4046.903579582032800,98945601.000000000000000
3339,74902,475,427500.000000000000000,18304.000000000000000,23159.000000000000000,4855.000000000000000,20507.385263157896000,1106.230959511978200,9741008.000000000000000
3340,74904,8332,7498800.000000000000000,150.000000000000000,18948.000000000000000,18798.000000000000000,8581.229476716274800,4876.610790755971700,71498804.000000000000000
3341,74905,1403,1262700.000000000000000,513.000000000000000,22687.000000000000000,22174.000000000000000,11782.394155381326000,5444.400307452780000,16530699.000000000000000
3342,74907,15478,13930200.000000000000000,150.000000000000000,23726.000000000000000,23576.000000000000000,12271.125209975449000,5180.767888765095400,189932476.000000000000000
3343,74910,5551,4995900.000000000000000,8388.000000000000000,20951.000000000000000,12563.000000000000000,13968.369482976041000,2530.050590357016100,77538419.000000000000000
3344,74912,11085,9976500.000000000000000,150.000000000000000,14760.000000000000000,14610.000000000000000,6719.300315741993500,2768.429508486631200,74483444.000000000000000
