OBJECTID,LAGOSLAKEI,A_1,A_2,A_3
893,19740,0.000000000000000,0.000000000000000,359100.000000000000000
894,19752,0.000000000000000,0.000000000000000,668700.000000000000000
895,19756,0.000000000000000,11700.000000000000000,706500.000000000000000
896,19759,0.000000000000000,0.000000000000000,120600.000000000000000
897,19763,0.000000000000000,101700.000000000000000,0.000000000000000
898,19769,0.000000000000000,191700.000000000000000,1559700.000000000000000
899,20708,0.000000000000000,0.000000000000000,1350000.000000000000000
900,20717,0.000000000000000,2700.000000000000000,0.000000000000000
901,20736,0.000000000000000,5243400.000000000000000,0.000000000000000
902,20737,45900.000000000000000,5165100.000000000000000,55800.000000000000000
903,20738,0.000000000000000,0.000000000000000,7091100.000000000000000
904,20744,7875000.000000000000000,0.000000000000000,326700.000000000000000
905,20766,0.000000000000000,0.000000000000000,332100.000000000000000
906,20776,0.000000000000000,880200.000000000000000,0.000000000000000
907,20780,0.000000000000000,0.000000000000000,5721300.000000000000000
908,20782,0.000000000000000,2169900.000000000000000,0.000000000000000
909,20783,0.000000000000000,797400.000000000000000,0.000000000000000
910,20789,0.000000000000000,0.000000000000000,6377400.000000000000000
911,20806,0.000000000000000,0.000000000000000,589500.000000000000000
912,20807,0.000000000000000,27000.000000000000000,2316600.000000000000000
913,20815,0.000000000000000,7200.000000000000000,0.000000000000000
914,20816,0.000000000000000,293400.000000000000000,0.000000000000000
915,20818,53100.000000000000000,0.000000000000000,33300.000000000000000
916,20821,0.000000000000000,682200.000000000000000,0.000000000000000
917,20863,0.000000000000000,2814300.000000000000000,0.000000000000000
918,21783,0.000000000000000,4163400.000000000000000,680400.000000000000000
919,21788,0.000000000000000,2775600.000000000000000,0.000000000000000
920,21789,0.000000000000000,0.000000000000000,1100700.000000000000000
921,21794,0.000000000000000,396900.000000000000000,6300.000000000000000
922,21799,0.000000000000000,0.000000000000000,13892400.000000000000000
923,21806,0.000000000000000,0.000000000000000,2896200.000000000000000
924,21814,0.000000000000000,0.000000000000000,326700.000000000000000
925,21816,0.000000000000000,6724800.000000000000000,0.000000000000000
926,21819,0.000000000000000,19800.000000000000000,0.000000000000000
927,21833,0.000000000000000,15485400.000000000000000,0.000000000000000
928,21840,0.000000000000000,0.000000000000000,1998900.000000000000000
929,21856,0.000000000000000,159300.000000000000000,0.000000000000000
930,21863,0.000000000000000,0.000000000000000,538200.000000000000000
931,21864,0.000000000000000,0.000000000000000,677700.000000000000000
932,21869,0.000000000000000,0.000000000000000,1908000.000000000000000
933,21870,0.000000000000000,8146800.000000000000000,0.000000000000000
934,21872,0.000000000000000,1875600.000000000000000,0.000000000000000
935,21876,0.000000000000000,0.000000000000000,112500.000000000000000
936,21878,0.000000000000000,0.000000000000000,4647600.000000000000000
937,21879,0.000000000000000,262800.000000000000000,0.000000000000000
938,21882,0.000000000000000,0.000000000000000,15545700.000000000000000
939,21883,0.000000000000000,0.000000000000000,3800700.000000000000000
940,21887,0.000000000000000,0.000000000000000,5863500.000000000000000
941,21889,275400.000000000000000,5319900.000000000000000,0.000000000000000
942,21891,0.000000000000000,1475100.000000000000000,0.000000000000000
943,21899,0.000000000000000,0.000000000000000,582300.000000000000000
944,21901,0.000000000000000,0.000000000000000,3052800.000000000000000
945,21911,0.000000000000000,0.000000000000000,886500.000000000000000
946,21921,0.000000000000000,30600.000000000000000,0.000000000000000
947,21928,0.000000000000000,194400.000000000000000,0.000000000000000
948,22288,0.000000000000000,4500.000000000000000,728100.000000000000000
949,22885,0.000000000000000,67500.000000000000000,0.000000000000000
950,22886,0.000000000000000,9900.000000000000000,0.000000000000000
951,22893,0.000000000000000,36900.000000000000000,26100.000000000000000
952,22898,0.000000000000000,0.000000000000000,14827500.000000000000000
953,22899,0.000000000000000,150300.000000000000000,5240700.000000000000000
954,22900,0.000000000000000,15060600.000000000000000,0.000000000000000
955,22907,0.000000000000000,0.000000000000000,25200.000000000000000
956,22922,0.000000000000000,0.000000000000000,1140300.000000000000000
957,22929,0.000000000000000,0.000000000000000,9132300.000000000000000
958,22936,0.000000000000000,122400.000000000000000,0.000000000000000
959,22948,0.000000000000000,176400.000000000000000,0.000000000000000
960,22949,0.000000000000000,0.000000000000000,580500.000000000000000
961,22960,0.000000000000000,2787300.000000000000000,0.000000000000000
962,22965,0.000000000000000,6300.000000000000000,0.000000000000000
963,22974,0.000000000000000,333900.000000000000000,0.000000000000000
964,22984,0.000000000000000,0.000000000000000,7880400.000000000000000
965,22986,0.000000000000000,15193800.000000000000000,0.000000000000000
966,23004,0.000000000000000,25200.000000000000000,840600.000000000000000
967,23006,0.000000000000000,0.000000000000000,154800.000000000000000
968,23008,0.000000000000000,470700.000000000000000,0.000000000000000
969,23011,0.000000000000000,116100.000000000000000,0.000000000000000
970,23961,0.000000000000000,148500.000000000000000,0.000000000000000
971,23969,0.000000000000000,304200.000000000000000,837900.000000000000000
972,23971,0.000000000000000,3600.000000000000000,388800.000000000000000
973,23974,0.000000000000000,8442900.000000000000000,0.000000000000000
974,23976,0.000000000000000,0.000000000000000,59400.000000000000000
975,23977,0.000000000000000,10969200.000000000000000,0.000000000000000
976,23979,0.000000000000000,11510100.000000000000000,0.000000000000000
977,23987,0.000000000000000,0.000000000000000,1584000.000000000000000
978,23991,0.000000000000000,0.000000000000000,13037400.000000000000000
979,24026,0.000000000000000,13500.000000000000000,0.000000000000000
980,24032,0.000000000000000,77400.000000000000000,0.000000000000000
981,24040,0.000000000000000,0.000000000000000,329400.000000000000000
982,24044,0.000000000000000,716400.000000000000000,0.000000000000000
983,24045,0.000000000000000,130500.000000000000000,0.000000000000000
984,24048,0.000000000000000,0.000000000000000,130500.000000000000000
985,24060,0.000000000000000,0.000000000000000,8334900.000000000000000
986,24061,0.000000000000000,594000.000000000000000,0.000000000000000
987,24063,0.000000000000000,20700.000000000000000,0.000000000000000
988,24070,0.000000000000000,0.000000000000000,6247800.000000000000000
989,24074,0.000000000000000,15654600.000000000000000,0.000000000000000
990,24081,0.000000000000000,41400.000000000000000,3600.000000000000000
991,24089,0.000000000000000,0.000000000000000,83700.000000000000000
992,24090,0.000000000000000,657000.000000000000000,0.000000000000000
993,24100,0.000000000000000,160200.000000000000000,0.000000000000000
994,24105,0.000000000000000,330300.000000000000000,0.000000000000000
995,24114,0.000000000000000,0.000000000000000,3328200.000000000000000
996,24995,0.000000000000000,593100.000000000000000,0.000000000000000
997,24996,0.000000000000000,0.000000000000000,570600.000000000000000
998,24997,0.000000000000000,342000.000000000000000,0.000000000000000
999,25015,0.000000000000000,7595100.000000000000000,0.000000000000000
1000,25016,0.000000000000000,511200.000000000000000,11387700.000000000000000
1001,25018,0.000000000000000,0.000000000000000,9900.000000000000000
1002,25019,0.000000000000000,1921500.000000000000000,0.000000000000000
1003,25049,0.000000000000000,900.000000000000000,0.000000000000000
1004,25066,0.000000000000000,19800.000000000000000,0.000000000000000
1005,25079,0.000000000000000,1800.000000000000000,0.000000000000000
1006,25080,7226100.000000000000000,27234900.000000000000000,0.000000000000000
1007,25084,0.000000000000000,90900.000000000000000,0.000000000000000
1008,25085,0.000000000000000,0.000000000000000,49500.000000000000000
1009,25088,0.000000000000000,923400.000000000000000,0.000000000000000
1010,25091,0.000000000000000,1869300.000000000000000,0.000000000000000
1011,25094,0.000000000000000,0.000000000000000,9509400.000000000000000
1012,25095,0.000000000000000,0.000000000000000,6820200.000000000000000
1013,25098,0.000000000000000,0.000000000000000,408600.000000000000000
1014,25102,0.000000000000000,4671000.000000000000000,0.000000000000000
1015,25106,0.000000000000000,0.000000000000000,13651200.000000000000000
1016,25107,0.000000000000000,0.000000000000000,7740900.000000000000000
1017,25108,0.000000000000000,0.000000000000000,71100.000000000000000
1018,25111,0.000000000000000,19800.000000000000000,0.000000000000000
1019,25113,0.000000000000000,0.000000000000000,1314900.000000000000000
1020,25130,0.000000000000000,12600.000000000000000,0.000000000000000
1021,25512,0.000000000000000,142200.000000000000000,0.000000000000000
1022,26035,0.000000000000000,0.000000000000000,5774400.000000000000000
1023,26036,0.000000000000000,11823300.000000000000000,0.000000000000000
1024,26037,0.000000000000000,0.000000000000000,13878000.000000000000000
1025,26043,0.000000000000000,0.000000000000000,13896900.000000000000000
1026,26045,0.000000000000000,2579400.000000000000000,10483200.000000000000000
1027,26064,0.000000000000000,0.000000000000000,7319700.000000000000000
1028,26067,0.000000000000000,0.000000000000000,1338300.000000000000000
1029,26068,0.000000000000000,0.000000000000000,1512000.000000000000000
1030,26070,0.000000000000000,0.000000000000000,831600.000000000000000
1031,26114,0.000000000000000,35100.000000000000000,0.000000000000000
1032,26126,0.000000000000000,0.000000000000000,3644100.000000000000000
1033,26127,0.000000000000000,733500.000000000000000,0.000000000000000
1034,26128,0.000000000000000,17100.000000000000000,0.000000000000000
1035,26136,0.000000000000000,43200.000000000000000,0.000000000000000
1036,26137,0.000000000000000,3281400.000000000000000,0.000000000000000
1037,26149,0.000000000000000,0.000000000000000,1729800.000000000000000
1038,26153,0.000000000000000,77400.000000000000000,4343400.000000000000000
1039,26154,0.000000000000000,204300.000000000000000,0.000000000000000
1040,26158,0.000000000000000,0.000000000000000,889200.000000000000000
1041,26159,0.000000000000000,40500.000000000000000,0.000000000000000
1042,26163,384300.000000000000000,0.000000000000000,0.000000000000000
1043,26166,0.000000000000000,531000.000000000000000,0.000000000000000
1044,26175,0.000000000000000,91800.000000000000000,0.000000000000000
1045,27074,2340000.000000000000000,0.000000000000000,0.000000000000000
1046,27078,0.000000000000000,2414700.000000000000000,0.000000000000000
1047,27079,0.000000000000000,2679300.000000000000000,0.000000000000000
1048,27082,0.000000000000000,366300.000000000000000,0.000000000000000
1049,27085,0.000000000000000,0.000000000000000,1210500.000000000000000
1050,27087,832500.000000000000000,0.000000000000000,0.000000000000000
1051,27094,0.000000000000000,0.000000000000000,419400.000000000000000
1052,27099,0.000000000000000,0.000000000000000,15571800.000000000000000
1053,27113,0.000000000000000,0.000000000000000,1971000.000000000000000
1054,27119,0.000000000000000,0.000000000000000,882900.000000000000000
1055,27126,0.000000000000000,7200.000000000000000,0.000000000000000
1056,27134,0.000000000000000,0.000000000000000,3496500.000000000000000
1057,27140,0.000000000000000,24300.000000000000000,0.000000000000000
1058,27147,0.000000000000000,25200.000000000000000,0.000000000000000
1059,27150,0.000000000000000,2044800.000000000000000,0.000000000000000
1060,27153,0.000000000000000,0.000000000000000,4933800.000000000000000
1061,27154,0.000000000000000,411300.000000000000000,0.000000000000000
1062,27155,0.000000000000000,11894400.000000000000000,0.000000000000000
1063,27157,0.000000000000000,169200.000000000000000,3024000.000000000000000
1064,27160,0.000000000000000,0.000000000000000,1368000.000000000000000
1065,27162,0.000000000000000,0.000000000000000,3059100.000000000000000
1066,27169,0.000000000000000,0.000000000000000,4266900.000000000000000
1067,27170,0.000000000000000,0.000000000000000,4013100.000000000000000
1068,27173,0.000000000000000,261000.000000000000000,6555600.000000000000000
1069,27182,0.000000000000000,0.000000000000000,1935900.000000000000000
1070,27183,0.000000000000000,62100.000000000000000,601200.000000000000000
1071,27188,0.000000000000000,32400.000000000000000,0.000000000000000
1072,27190,0.000000000000000,3600.000000000000000,0.000000000000000
1073,27195,0.000000000000000,121500.000000000000000,0.000000000000000
1074,27196,0.000000000000000,1595700.000000000000000,0.000000000000000
1075,27209,0.000000000000000,2700.000000000000000,0.000000000000000
1076,27210,0.000000000000000,900.000000000000000,3001500.000000000000000
1077,27211,0.000000000000000,508500.000000000000000,0.000000000000000
1078,28036,0.000000000000000,58500.000000000000000,0.000000000000000
1079,28043,0.000000000000000,595800.000000000000000,0.000000000000000
1080,28054,0.000000000000000,0.000000000000000,7598700.000000000000000
1081,28057,514800.000000000000000,0.000000000000000,0.000000000000000
1082,28063,0.000000000000000,0.000000000000000,6710400.000000000000000
1083,28076,0.000000000000000,18187200.000000000000000,0.000000000000000
1084,28087,0.000000000000000,0.000000000000000,77400.000000000000000
1085,28088,0.000000000000000,0.000000000000000,5487300.000000000000000
1086,28108,2040300.000000000000000,2700.000000000000000,0.000000000000000
1087,28112,0.000000000000000,0.000000000000000,11700.000000000000000
1088,28119,0.000000000000000,1087200.000000000000000,0.000000000000000
1089,28122,0.000000000000000,0.000000000000000,2058300.000000000000000
1090,28132,0.000000000000000,2281500.000000000000000,0.000000000000000
1091,28137,0.000000000000000,1933200.000000000000000,0.000000000000000
1092,28139,0.000000000000000,0.000000000000000,1095300.000000000000000
1093,28144,0.000000000000000,14588100.000000000000000,0.000000000000000
1094,28145,808200.000000000000000,8439300.000000000000000,0.000000000000000
1095,28161,0.000000000000000,13500.000000000000000,0.000000000000000
1096,28172,0.000000000000000,0.000000000000000,807300.000000000000000
1097,28193,0.000000000000000,9272700.000000000000000,0.000000000000000
1098,29081,0.000000000000000,11700.000000000000000,0.000000000000000
1099,29082,0.000000000000000,95400.000000000000000,1218600.000000000000000
1100,29083,0.000000000000000,0.000000000000000,6446700.000000000000000
1101,29088,0.000000000000000,203400.000000000000000,8129700.000000000000000
1102,29091,0.000000000000000,0.000000000000000,10821600.000000000000000
1103,29134,0.000000000000000,165600.000000000000000,46800.000000000000000
1104,29156,142200.000000000000000,0.000000000000000,0.000000000000000
1105,29161,0.000000000000000,0.000000000000000,19800.000000000000000
1106,29165,227700.000000000000000,53100.000000000000000,184500.000000000000000
1107,29173,0.000000000000000,1265400.000000000000000,0.000000000000000
1108,29177,0.000000000000000,1443600.000000000000000,0.000000000000000
1109,29180,0.000000000000000,637200.000000000000000,0.000000000000000
1110,29182,0.000000000000000,1625400.000000000000000,0.000000000000000
1111,29189,0.000000000000000,8225100.000000000000000,0.000000000000000
1112,29202,0.000000000000000,19800.000000000000000,0.000000000000000
1113,29208,1935900.000000000000000,7547400.000000000000000,0.000000000000000
1114,29220,0.000000000000000,0.000000000000000,2160900.000000000000000
1115,29221,0.000000000000000,335700.000000000000000,0.000000000000000
1116,29230,0.000000000000000,1800.000000000000000,0.000000000000000
1117,29231,0.000000000000000,18000.000000000000000,143100.000000000000000
1118,29232,0.000000000000000,31500.000000000000000,0.000000000000000
1119,29587,0.000000000000000,2700.000000000000000,0.000000000000000
1120,29605,0.000000000000000,370800.000000000000000,0.000000000000000
1121,30151,0.000000000000000,1666800.000000000000000,0.000000000000000
1122,30153,0.000000000000000,3530700.000000000000000,0.000000000000000
1123,30156,0.000000000000000,243000.000000000000000,0.000000000000000
1124,30157,0.000000000000000,10396800.000000000000000,0.000000000000000
1125,30162,0.000000000000000,0.000000000000000,5696100.000000000000000
1126,30165,0.000000000000000,1288800.000000000000000,2700.000000000000000
1127,30169,0.000000000000000,17789400.000000000000000,0.000000000000000
1128,30171,0.000000000000000,2862000.000000000000000,0.000000000000000
1129,30172,12465000.000000000000000,1535400.000000000000000,9900.000000000000000
1130,30174,0.000000000000000,0.000000000000000,621900.000000000000000
1131,30184,0.000000000000000,0.000000000000000,3122100.000000000000000
1132,30191,0.000000000000000,1896300.000000000000000,1623600.000000000000000
1133,30207,0.000000000000000,301500.000000000000000,0.000000000000000
1134,30218,0.000000000000000,11700.000000000000000,66600.000000000000000
1135,30226,0.000000000000000,0.000000000000000,1558800.000000000000000
1136,30230,0.000000000000000,0.000000000000000,1052100.000000000000000
1137,30235,0.000000000000000,0.000000000000000,1211400.000000000000000
1138,30237,0.000000000000000,405900.000000000000000,0.000000000000000
1139,30242,0.000000000000000,3435300.000000000000000,4579200.000000000000000
1140,30244,0.000000000000000,0.000000000000000,10743300.000000000000000
1141,30250,0.000000000000000,13419900.000000000000000,0.000000000000000
1142,30254,0.000000000000000,18280800.000000000000000,0.000000000000000
1143,30261,0.000000000000000,0.000000000000000,2821500.000000000000000
1144,30266,0.000000000000000,5525100.000000000000000,0.000000000000000
1145,30269,0.000000000000000,0.000000000000000,40500.000000000000000
1146,30272,0.000000000000000,188100.000000000000000,15405300.000000000000000
1147,30274,0.000000000000000,173700.000000000000000,4959900.000000000000000
1148,30287,0.000000000000000,81900.000000000000000,0.000000000000000
1149,30296,0.000000000000000,787500.000000000000000,0.000000000000000
1150,31228,0.000000000000000,0.000000000000000,2589300.000000000000000
1151,31230,0.000000000000000,2187900.000000000000000,0.000000000000000
1152,31231,0.000000000000000,3600900.000000000000000,0.000000000000000
1153,31233,0.000000000000000,0.000000000000000,472500.000000000000000
1154,31236,0.000000000000000,0.000000000000000,7501500.000000000000000
1155,31237,0.000000000000000,1098900.000000000000000,14523300.000000000000000
1156,31240,0.000000000000000,12403800.000000000000000,0.000000000000000
1157,31257,0.000000000000000,2343600.000000000000000,0.000000000000000
1158,31261,0.000000000000000,0.000000000000000,153900.000000000000000
1159,31262,0.000000000000000,1537200.000000000000000,0.000000000000000
1160,31268,0.000000000000000,0.000000000000000,418500.000000000000000
1161,31269,0.000000000000000,9130500.000000000000000,0.000000000000000
1162,31275,0.000000000000000,0.000000000000000,8879400.000000000000000
1163,31280,0.000000000000000,2028600.000000000000000,0.000000000000000
1164,31305,647100.000000000000000,0.000000000000000,534600.000000000000000
1165,31308,0.000000000000000,488700.000000000000000,0.000000000000000
1166,31312,0.000000000000000,167400.000000000000000,0.000000000000000
1167,31313,0.000000000000000,0.000000000000000,4500.000000000000000
1168,31316,0.000000000000000,0.000000000000000,2225700.000000000000000
1169,31319,0.000000000000000,293400.000000000000000,0.000000000000000
1170,31324,0.000000000000000,0.000000000000000,1569600.000000000000000
1171,31325,0.000000000000000,8235000.000000000000000,0.000000000000000
1172,31337,0.000000000000000,0.000000000000000,20778300.000000000000000
1173,31345,662400.000000000000000,1323000.000000000000000,0.000000000000000
1174,31374,0.000000000000000,0.000000000000000,140400.000000000000000
1175,32282,0.000000000000000,0.000000000000000,3092400.000000000000000
1176,32290,0.000000000000000,0.000000000000000,708300.000000000000000
1177,32292,0.000000000000000,8737200.000000000000000,0.000000000000000
1178,32294,378000.000000000000000,747000.000000000000000,0.000000000000000
1179,32299,0.000000000000000,0.000000000000000,28800.000000000000000
1180,32306,0.000000000000000,64800.000000000000000,0.000000000000000
1181,32307,0.000000000000000,0.000000000000000,11945700.000000000000000
1182,32309,0.000000000000000,0.000000000000000,88200.000000000000000
1183,32310,0.000000000000000,0.000000000000000,12726900.000000000000000
1184,32314,0.000000000000000,2867400.000000000000000,0.000000000000000
1185,32330,0.000000000000000,0.000000000000000,1278900.000000000000000
1186,32337,0.000000000000000,0.000000000000000,1606500.000000000000000
1187,32340,0.000000000000000,0.000000000000000,45900.000000000000000
1188,32342,0.000000000000000,5400.000000000000000,0.000000000000000
1189,32345,0.000000000000000,0.000000000000000,1440900.000000000000000
1190,32354,0.000000000000000,91800.000000000000000,0.000000000000000
1191,32355,0.000000000000000,4500.000000000000000,0.000000000000000
1192,32364,0.000000000000000,6830100.000000000000000,0.000000000000000
1193,32366,0.000000000000000,0.000000000000000,6585300.000000000000000
1194,32369,0.000000000000000,4028400.000000000000000,0.000000000000000
1195,32372,0.000000000000000,0.000000000000000,73800.000000000000000
1196,32374,0.000000000000000,591300.000000000000000,0.000000000000000
1197,32375,0.000000000000000,5807700.000000000000000,0.000000000000000
1198,32377,0.000000000000000,743400.000000000000000,0.000000000000000
1199,32378,0.000000000000000,10773000.000000000000000,0.000000000000000
1200,32380,0.000000000000000,4775400.000000000000000,0.000000000000000
1201,32382,0.000000000000000,0.000000000000000,6300.000000000000000
1202,32383,0.000000000000000,788400.000000000000000,0.000000000000000
1203,32390,0.000000000000000,0.000000000000000,16875900.000000000000000
1204,32391,0.000000000000000,18000.000000000000000,0.000000000000000
1205,32401,0.000000000000000,34200.000000000000000,0.000000000000000
1206,32722,0.000000000000000,0.000000000000000,136800.000000000000000
1207,33254,0.000000000000000,1264500.000000000000000,320400.000000000000000
1208,33258,0.000000000000000,2448000.000000000000000,6650100.000000000000000
1209,33266,0.000000000000000,0.000000000000000,290700.000000000000000
1210,33281,0.000000000000000,3078900.000000000000000,0.000000000000000
1211,33292,0.000000000000000,14589000.000000000000000,0.000000000000000
1212,33316,0.000000000000000,1095300.000000000000000,0.000000000000000
1213,33321,0.000000000000000,391500.000000000000000,0.000000000000000
1214,33322,0.000000000000000,476100.000000000000000,0.000000000000000
1215,33334,0.000000000000000,124200.000000000000000,0.000000000000000
1216,33335,0.000000000000000,2537100.000000000000000,3121200.000000000000000
1217,33337,0.000000000000000,0.000000000000000,4993200.000000000000000
1218,33341,0.000000000000000,0.000000000000000,220500.000000000000000
1219,33344,0.000000000000000,0.000000000000000,15350400.000000000000000
1220,33351,0.000000000000000,17664300.000000000000000,0.000000000000000
1221,33353,0.000000000000000,2960100.000000000000000,3182400.000000000000000
1222,33354,0.000000000000000,721800.000000000000000,0.000000000000000
1223,33355,0.000000000000000,0.000000000000000,1223100.000000000000000
1224,33364,0.000000000000000,520200.000000000000000,0.000000000000000
1225,33366,0.000000000000000,2383200.000000000000000,103500.000000000000000
1226,33368,0.000000000000000,70200.000000000000000,0.000000000000000
1227,33376,0.000000000000000,52200.000000000000000,0.000000000000000
1228,33383,0.000000000000000,271800.000000000000000,0.000000000000000
1229,33385,0.000000000000000,0.000000000000000,45000.000000000000000
1230,34312,0.000000000000000,0.000000000000000,3040200.000000000000000
1231,34319,0.000000000000000,812700.000000000000000,17100.000000000000000
1232,34337,0.000000000000000,0.000000000000000,7200.000000000000000
1233,34342,0.000000000000000,0.000000000000000,14083200.000000000000000
1234,34370,0.000000000000000,0.000000000000000,9820800.000000000000000
1235,34371,0.000000000000000,42300.000000000000000,0.000000000000000
1236,34380,0.000000000000000,27900.000000000000000,0.000000000000000
1237,34384,0.000000000000000,0.000000000000000,5741100.000000000000000
1238,34386,0.000000000000000,120600.000000000000000,3046500.000000000000000
1239,34388,0.000000000000000,215100.000000000000000,0.000000000000000
1240,34392,0.000000000000000,1146600.000000000000000,1730700.000000000000000
1241,34394,0.000000000000000,5274900.000000000000000,0.000000000000000
1242,34396,0.000000000000000,8681400.000000000000000,0.000000000000000
1243,34401,0.000000000000000,7672500.000000000000000,0.000000000000000
1244,34405,0.000000000000000,2866500.000000000000000,0.000000000000000
1245,34408,0.000000000000000,0.000000000000000,1146600.000000000000000
1246,34409,0.000000000000000,0.000000000000000,131400.000000000000000
1247,34411,0.000000000000000,296100.000000000000000,6993000.000000000000000
1248,34415,0.000000000000000,0.000000000000000,3693600.000000000000000
1249,34420,0.000000000000000,2160900.000000000000000,0.000000000000000
1250,34424,0.000000000000000,0.000000000000000,891900.000000000000000
1251,34429,0.000000000000000,14400.000000000000000,0.000000000000000
1252,34444,0.000000000000000,8100.000000000000000,0.000000000000000
1253,34446,0.000000000000000,6300.000000000000000,1794600.000000000000000
1254,34448,0.000000000000000,2130300.000000000000000,45900.000000000000000
1255,35342,0.000000000000000,6245100.000000000000000,0.000000000000000
1256,35345,0.000000000000000,9000.000000000000000,3802500.000000000000000
1257,35346,0.000000000000000,0.000000000000000,4794300.000000000000000
1258,35404,627300.000000000000000,2207700.000000000000000,248400.000000000000000
1259,35409,0.000000000000000,297900.000000000000000,0.000000000000000
1260,35414,0.000000000000000,2700.000000000000000,0.000000000000000
1261,35416,0.000000000000000,384300.000000000000000,0.000000000000000
1262,35425,0.000000000000000,9855000.000000000000000,0.000000000000000
1263,35433,0.000000000000000,5070600.000000000000000,0.000000000000000
1264,35438,0.000000000000000,2145600.000000000000000,0.000000000000000
1265,35439,0.000000000000000,0.000000000000000,19800.000000000000000
1266,35447,0.000000000000000,0.000000000000000,5480100.000000000000000
1267,35450,0.000000000000000,0.000000000000000,7104600.000000000000000
1268,35451,0.000000000000000,1183500.000000000000000,15098400.000000000000000
1269,35454,0.000000000000000,8961300.000000000000000,2061000.000000000000000
1270,35455,0.000000000000000,15521400.000000000000000,0.000000000000000
1271,35456,0.000000000000000,6713100.000000000000000,0.000000000000000
1272,35459,0.000000000000000,15908400.000000000000000,0.000000000000000
1273,35460,0.000000000000000,0.000000000000000,165600.000000000000000
1274,35464,0.000000000000000,0.000000000000000,198900.000000000000000
1275,35478,0.000000000000000,0.000000000000000,702000.000000000000000
1276,35479,0.000000000000000,58500.000000000000000,0.000000000000000
1277,35482,0.000000000000000,16200.000000000000000,0.000000000000000
1278,35486,0.000000000000000,17100.000000000000000,863100.000000000000000
1279,35487,0.000000000000000,900.000000000000000,1755000.000000000000000
1280,35522,0.000000000000000,576900.000000000000000,0.000000000000000
1281,36410,0.000000000000000,0.000000000000000,12677400.000000000000000
1282,36458,0.000000000000000,1257300.000000000000000,0.000000000000000
1283,36464,0.000000000000000,0.000000000000000,3627900.000000000000000
1284,36475,0.000000000000000,7366500.000000000000000,0.000000000000000
1285,36479,0.000000000000000,0.000000000000000,111600.000000000000000
1286,36480,0.000000000000000,1140300.000000000000000,0.000000000000000
1287,36487,0.000000000000000,0.000000000000000,2937600.000000000000000
1288,36488,0.000000000000000,3181500.000000000000000,0.000000000000000
1289,36489,0.000000000000000,1227600.000000000000000,0.000000000000000
1290,36490,0.000000000000000,13691700.000000000000000,0.000000000000000
1291,36491,0.000000000000000,14594400.000000000000000,0.000000000000000
1292,36492,0.000000000000000,0.000000000000000,4651200.000000000000000
1293,36494,0.000000000000000,654300.000000000000000,11682900.000000000000000
1294,36498,0.000000000000000,0.000000000000000,697500.000000000000000
1295,36499,0.000000000000000,0.000000000000000,6725700.000000000000000
1296,36500,0.000000000000000,0.000000000000000,1256400.000000000000000
1297,36502,0.000000000000000,6726600.000000000000000,0.000000000000000
1298,36525,0.000000000000000,12600.000000000000000,0.000000000000000
1299,36526,0.000000000000000,51300.000000000000000,0.000000000000000
1300,36541,0.000000000000000,2647800.000000000000000,0.000000000000000
1301,36893,0.000000000000000,9055800.000000000000000,0.000000000000000
1302,37480,0.000000000000000,774000.000000000000000,1538100.000000000000000
1303,37482,0.000000000000000,3053700.000000000000000,0.000000000000000
1304,37484,0.000000000000000,0.000000000000000,2142000.000000000000000
1305,37486,1547100.000000000000000,0.000000000000000,0.000000000000000
1306,37491,0.000000000000000,746100.000000000000000,2666700.000000000000000
1307,37495,0.000000000000000,13309200.000000000000000,0.000000000000000
1308,37500,0.000000000000000,0.000000000000000,21600.000000000000000
1309,37501,0.000000000000000,5674500.000000000000000,0.000000000000000
1310,37506,0.000000000000000,0.000000000000000,11573100.000000000000000
1311,37509,0.000000000000000,0.000000000000000,1620900.000000000000000
1312,37513,1386900.000000000000000,0.000000000000000,747900.000000000000000
1313,37516,0.000000000000000,7200.000000000000000,0.000000000000000
1314,37522,0.000000000000000,10352700.000000000000000,0.000000000000000
1315,37532,0.000000000000000,15300.000000000000000,0.000000000000000
1316,37534,0.000000000000000,0.000000000000000,203400.000000000000000
1317,37539,0.000000000000000,6300.000000000000000,0.000000000000000
1318,37541,0.000000000000000,48600.000000000000000,0.000000000000000
1319,37542,0.000000000000000,0.000000000000000,1463400.000000000000000
1320,37559,0.000000000000000,9703800.000000000000000,0.000000000000000
1321,37570,0.000000000000000,6300.000000000000000,0.000000000000000
1322,37571,0.000000000000000,10097100.000000000000000,14190300.000000000000000
1323,37573,0.000000000000000,321300.000000000000000,0.000000000000000
1324,37574,0.000000000000000,4545900.000000000000000,0.000000000000000
1325,37578,0.000000000000000,2269800.000000000000000,0.000000000000000
1326,37580,0.000000000000000,0.000000000000000,67500.000000000000000
1327,37581,0.000000000000000,10422000.000000000000000,0.000000000000000
1328,37582,0.000000000000000,441000.000000000000000,0.000000000000000
1329,37583,0.000000000000000,0.000000000000000,1800.000000000000000
1330,37586,0.000000000000000,1586700.000000000000000,0.000000000000000
1331,37587,0.000000000000000,3486600.000000000000000,8685900.000000000000000
1332,37589,657000.000000000000000,225900.000000000000000,1600200.000000000000000
1333,37597,0.000000000000000,4536000.000000000000000,0.000000000000000
1334,37604,0.000000000000000,0.000000000000000,540000.000000000000000
1335,37614,0.000000000000000,2700.000000000000000,2415600.000000000000000
