"","lagoslakeid","FullLakeArea_ha","FullLakePerimeter_km","FullLakeEdgeArea_ha","AvgFullLakeShapeIndex","FullLakeCoreArea_ha","AvgFullLakeCoreAreaIndex","nLakePatches","BuffArea_ha","EdgeLengthInBuff_km","EdgeAreaInBuff_ha","EdgeAreaInBuff_pct","BufferWidth_m"
"5438","42967",9.81,2.1,4.95,1.666667,48600,0.4954128,1,1480.508,1.6852,5.0556,0.003414774,2000
"5439","26154",0,0,0,NA,0,NA,0,1509.307,0,0,0,2000
"5440","98910",0,0,0,NA,0,NA,0,1400.024,0,0,0,2000
"5441","127656",26.19,8.88,20.34,7.075515,19500,0.2468161,3,1541.125,6.7095,20.1285,0.01306091,2000
"5442","59532",70.56,14.94,38.7,9.664743,63720,0.4553324,5,1411.507,9.4191,28.2573,0.02001924,2000
"5443","9122",12.6,3.42,8.37,2.375,42300,0.3357143,1,1505.433,2.9318,8.7954,0.005842437,2000
"5444","134948",600.84,53.34,137.88,17.66556,661371.4,0.5093314,7,1890.73,22.0228,66.0684,0.03494332,2000
"5445","15551",75.51,16.02,39.33,11.15029,60300,0.4552316,6,1438.918,10.0115,30.0345,0.02087298,2000
"5446","2622",0,0,0,NA,0,NA,0,1679.529,0,0,0,2000
"5447","102891",262.44,59.76,144.18,12.95588,591300,0.4337889,2,2468.95,11.9723,35.9169,0.01454744,2000
"5448","78113",19.62,3.78,10.26,2.1,93600,0.4770642,1,1511.941,3.1601,9.4803,0.006270285,2000
"5449","56355",41.94,6.36,17.01,3.6,124650,0.4025278,2,1447.081,1.536,4.608,0.003184341,2000
"5450","64711",85.14,12.54,34.29,4.929467,254250,0.4530934,2,1434.58,7.4917,22.4751,0.01566668,2000
"5451","35475",0,0,0,NA,0,NA,0,1408.951,0,0,0,2000
"5452","60485",0,0,0,NA,0,NA,0,1555.099,0,0,0,2000
"5453","114235",0,0,0,NA,0,NA,0,1500.753,0,0,0,2000
"5454","114236",0,0,0,NA,0,NA,0,2983.255,0,0,0,2000
"5455","20804",56.34,9.78,26.28,4.659574,150300,0.4515933,2,1489.898,6.0205,18.0615,0.01212264,2000
"5456","106062",20.07,6.12,12.6,4.916667,37350,0.3397727,2,2042.77,5.9391,17.8173,0.008722128,2000
"5457","134947",0,0,0,NA,0,NA,0,1514.715,0,0,0,2000
"5458","30274",30.6,10.8,25.92,7.929563,15600,0.1765473,3,1915.949,7.695,23.085,0.01204886,2000
"5459","22999",77.31,14.76,39.69,12.46225,41800,0.4447406,9,1524.398,12.7502,38.2506,0.02509226,2000
"5460","124787",5.22,2.46,5.22,2.5625,0,0,1,1631.944,2.0702,6.2106,0.003805646,2000
"5461","70819",241.65,23.76,65.88,9.502911,292950,0.6400633,6,1491.519,7.3742,22.1226,0.01483226,2000
"5462","19756",0,0,0,NA,0,NA,0,1451.809,0,0,0,2000
"5463","119506",0,0,0,NA,0,NA,0,1438.214,0,0,0,2000
"5464","27182",49.68,9.66,24.21,4.859756,127350,0.4937764,2,1558.169,8.7035,26.1105,0.01675717,2000
"5465","91680",0,0,0,NA,0,NA,0,1416.391,0,0,0,2000
"5466","34431",0,0,0,NA,0,NA,0,1466.109,0,0,0,2000
"5467","131833",7.92,1.92,5.22,1.684211,27000,0.3409091,1,1427.997,1.1737,3.5211,0.002465761,2000
"5468","90685",6.03,1.62,4.41,1.588235,16200,0.2686567,1,1533.724,1.32,3.96,0.002581951,2000
"5469","112262",100.53,20.52,51.84,11.9244,81150,0.4655766,6,1663.219,16.916,50.748,0.03051193,2000
"5470","1062",36.09,6.78,16.74,3.930521,96750,0.5328788,2,2392.655,5.0648,15.1944,0.006350436,2000
"5471","25115",0,0,0,NA,0,NA,0,1594.565,0,0,0,2000
"5472","53357",23.85,6.12,15.93,4.033333,39600,0.3373962,2,1436.841,2.0607,6.1821,0.004302564,2000
"5473","121655",81,13.8,37.35,9.35172,72750,0.5013331,6,1505.856,11.6917,35.0751,0.02329246,2000
"5474","92734",20.79,4.92,13.32,4.558824,24900,0.3467713,3,1956.094,4.0159,12.0477,0.00615906,2000
"5475","50192",103.86,13.8,38.07,7.219958,164475,0.5209538,4,1726.345,7.4437,22.3311,0.01293548,2000
"5476","110127",860.85,48.36,133.2,5.405102,3638250,0.5683872,2,1717.275,2.4121,7.2363,0.004213827,2000
"5477","133942",0,0,0,NA,0,NA,0,1479.722,0,0,0,2000
"5478","60486",347.76,32.4,88.11,9.405627,519300,0.6622135,5,1445.801,13.8324,41.4972,0.02870188,2000
"5479","106063",0,0,0,NA,0,NA,0,1596.796,0,0,0,2000
"5480","112263",175.5,20.58,53.46,5.013649,610200,0.5492888,2,1445.01,16.3588,49.0764,0.03396268,2000
"5481","106064",19.17,2.76,7.56,1.533333,116100,0.6056338,1,2031.896,2.3405,7.0215,0.003455639,2000
"5482","83390",6.21,2.04,4.95,2,12600,0.2028986,1,1549.15,1.7378,5.2134,0.00336533,2000
"5483","88622",5.4,1.62,4.05,1.6875,13500,0.25,1,1449.694,1.3468,4.0404,0.002787071,2000
"5484","109156",0,0,0,NA,0,NA,0,1648.878,0,0,0,2000
"5485","107094",403.47,50.1,138.96,13.00127,440850,0.5019871,6,1581.811,15.4482,46.3446,0.02929845,2000
"5486","39724",70.2,7.02,19.26,2.089286,509400,0.725641,1,1436.267,4.981,14.943,0.01040405,2000
"5487","78115",528.39,57.06,152.73,20.68366,375660,0.4772075,10,1458.461,31.2375,93.7125,0.06425436,2000
"5488","78116",4.05,1.5,3.51,1.785714,5400,0.1333333,1,1607.972,1.2413,3.7239,0.002315899,2000
"5489","63645",135.54,34.74,88.47,24.58137,39225,0.3519181,12,1922.005,21.1232,63.3696,0.03297058,2000
"5490","103983",225.72,23.04,61.2,6.593273,548400,0.6992378,3,1865.153,18.3236,54.9708,0.02947254,2000
"5491","97890",87.12,16.02,43.02,10.59828,73500,0.415133,6,1596.758,10.911,32.733,0.02049966,2000
"5492","117367",0,0,0,NA,0,NA,0,1430.758,0,0,0,2000
"5493","97891",136.17,18.24,48.6,8.27355,218925,0.4780375,4,1521.99,14.4135,43.2405,0.02841051,2000
"5494","134945",70.11,14.4,38.88,8.721532,62460,0.4889213,5,1525.082,12.2788,36.8364,0.02415371,2000
"5495","31354",40.59,5.7,15.12,3.493031,127350,0.4505534,2,1457.403,4.4309,13.2927,0.009120815,2000
"5496","3285",15.12,5.64,11.61,5.852416,11700,0.24246,3,2034.22,4.8302,14.4906,0.00712342,2000
"5497","120574",61.2,10.98,28.62,6.119444,108600,0.5156393,3,1390.029,5.5907,16.7721,0.01206601,2000
"5498","3222",5.04,2.28,4.5,2.533333,5400,0.1071429,1,5163.28,2.2366,6.7098,0.001299523,2000
"5499","23001",394.83,36.42,103.05,12.26129,416828.6,0.5931636,7,1954.148,15.5733,46.7199,0.02390807,2000
"5500","117369",0,0,0,NA,0,NA,0,1456.693,0,0,0,2000
"5501","131832",307.44,27.12,77.76,10.73445,328114.3,0.6598731,7,1632.735,20.6043,61.8129,0.03785849,2000
"5502","138031",0,0,0,NA,0,NA,0,1471.535,0,0,0,2000
"5503","2433",46.44,10.68,25.65,8.82453,41580,0.4033796,5,2058.952,8.1452,24.4356,0.01186798,2000
"5504","131831",124.29,28.08,70.2,19.72731,60100,0.3349024,9,1655.516,19.6725,59.0175,0.03564902,2000
"5505","69817",510.21,54.48,145.44,19.37671,405300,0.4498244,9,1428.341,13.9146,41.7438,0.02922538,2000
"5506","87584",79.2,16.14,42.57,9.553053,73260,0.4757422,5,1509.056,8.8974,26.6922,0.01768801,2000
"5507","38629",444.24,41.34,110.61,13.87849,476614.3,0.4417443,7,1460.304,15.971,47.913,0.0328103,2000
"5508","128688",50.85,10.14,25.83,7.895098,50040,0.4453923,5,1506.723,8.1805,24.5415,0.016288,2000
"5509","11488",4.23,1.38,3.33,1.642857,9000,0.212766,1,1465.739,0.5865,1.7595,0.001200419,2000
"5510","83391",164.43,19.2,53.28,9.741704,185250,0.6025987,6,1410.63,14.7806,44.3418,0.03143403,2000
"5511","109157",5.94,1.5,4.05,1.470588,18900,0.3181818,1,1632.964,1.1882,3.5646,0.002182902,2000
"5512","79216",8.91,2.04,5.13,2.342857,18900,0.4227273,2,1581.24,1.4293,4.2879,0.002711732,2000
"5513","52279",107.91,11.1,30.06,2.642857,778500,0.7214345,1,1576.877,1.177,3.531,0.002239236,2000
"5514","42970",85.68,16.56,44.64,12.44019,51300,0.4523233,8,1456.645,12.7556,38.2668,0.0262705,2000
"5515","1833",35.46,6,16.92,3.583333,92700,0.5000844,2,2891.929,4.1201,12.3603,0.004274068,2000
"5516","24092",34.83,3.96,11.34,1.65,234900,0.6744186,1,1544.245,3.2316,9.6948,0.006278021,2000
"5517","53359",4.68,1.08,2.88,1.2,18000,0.3846154,1,1569.016,0.9556,2.8668,0.001827132,2000
"5518","107095",69.03,14.4,36.9,7.003289,107100,0.4610083,3,1430.318,12.0008,36.0024,0.0251709,2000
"5519","93798",505.35,22.92,65.61,4.736609,1465800,0.642288,3,1900.939,14.0365,42.1095,0.02215194,2000
"5520","3083",29.88,6.24,16.29,5.568609,33975,0.4187677,4,1686.463,5.09,15.27,0.009054451,2000
"5521","140053",17.46,3.96,10.62,3.237143,34200,0.3769177,2,1399.385,3.4512,10.3536,0.00739868,2000
"5522","82309",150.84,16.08,43.47,5.705187,357900,0.6985643,3,1623.874,8.7497,26.2491,0.0161645,2000
"5523","106066",101.97,11.22,30.42,4.102222,357750,0.5986561,2,1531.564,8.9456,26.8368,0.01752248,2000
"5524","54388",13.14,3.42,8.82,2.28,43200,0.3287671,1,1601.472,2.9404,8.8212,0.005508183,2000
"5525","46016",11.34,2.28,6.12,2.376471,26100,0.4555698,2,1586.734,1.3691,4.1073,0.002588525,2000
"5526","1986",299.34,29.04,72.27,12.82868,378450,0.5476774,6,2944.238,15.2911,45.8733,0.01558071,2000
"5527","136897",440.73,31.5,88.74,7.331431,879975,0.7312747,4,1953.867,21.3206,63.9618,0.03273601,2000
"5528","45002",0,0,0,NA,0,NA,0,2065.097,0,0,0,2000
"5529","23002",37.35,4.92,13.14,2,242100,0.6481928,1,1577.512,3.8193,11.4579,0.007263273,2000
"5530","31355",15.12,4.32,11.25,3.688312,19350,0.3013012,2,2714.787,3.637,10.911,0.004019099,2000
"5531","42971",0,0,0,NA,0,NA,0,1640.016,0,0,0,2000
"5532","45003",148.68,23.94,64.35,12.7816,120471.4,0.4856709,7,1528.676,18.1143,54.3429,0.03554901,2000
"5533","70821",386.37,49.32,127.44,12.54434,863100,0.4741002,3,1449.876,13.1777,39.5331,0.02726653,2000
"5534","1954",113.58,11.28,30.33,4.977743,277500,0.5705249,3,2068.26,8.3556,25.0668,0.01211975,2000
"5535","20806",123.75,14.7,40.41,8.636995,138900,0.5349249,6,2271.334,11.3036,33.9108,0.0149299,2000
"5536","76026",86.58,10.38,25.02,6.548196,153900,0.4999692,4,1493.989,8.4076,25.2228,0.01688286,2000
"5537","120575",87.57,6.42,17.91,1.698413,696600,0.7954779,1,1507.829,5.8922,17.6766,0.01172321,2000
"5538","80258",461.16,30.78,83.25,9.509746,629850,0.6266216,6,1630.807,11.9901,35.9703,0.02205675,2000
"5539","108070",83.61,15.9,43.29,10.67256,67200,0.4389098,6,1637.94,11.3472,34.0416,0.02078318,2000
"5540","95810",0,0,0,NA,0,NA,0,1489.449,0,0,0,2000
"5541","64715",542.88,60.06,160.47,25.8657,273150,0.4376477,14,1805.876,20.6794,62.0382,0.03435353,2000
"5542","57422",0,0,0,NA,0,NA,0,1801.126,0,0,0,2000
"5543","78117",44.19,9.6,25.29,5.904301,63000,0.4048718,3,1514.632,7.4735,22.4205,0.0148026,2000
"5544","40801",43.92,9.36,23.76,5.406798,67200,0.4719929,3,1932.168,7.8667,23.6001,0.01221431,2000
"5545","88623",0,0,0,NA,0,NA,0,1812.731,0,0,0,2000
"5546","26157",0,0,0,NA,0,NA,0,1437.65,0,0,0,2000
"5547","13521",52.92,12.24,31.32,10.87988,30857.14,0.3800627,7,1495.346,9.7668,29.3004,0.01959439,2000
"5548","67784",23.67,5.76,15.03,4.141026,43200,0.3286749,2,1478.984,4.7925,14.3775,0.009721201,2000
"5549","12538",5.49,2.28,4.5,2.375,9900,0.1803279,1,1469.597,1.2358,3.7074,0.002522733,2000
"5550","91682",5.04,1.14,2.97,1.266667,20700,0.4107143,1,1540.052,1.0774,3.2322,0.00209876,2000
"5551","53360",54,10.5,28.08,9.518116,37028.57,0.4418822,7,1723.443,8.5002,25.5006,0.01479631,2000
"5552","123740",428.13,25.14,68.04,5.566503,1200300,0.7101624,3,1688.808,4.1477,12.4431,0.007367977,2000
"5553","68763",286.11,34.44,88.65,12.88036,329100,0.5248917,6,1406.723,16.1064,48.3192,0.03434877,2000
"5554","96810",8.91,2.04,5.22,2.357143,18450,0.4134694,2,1568.872,1.8024,5.4072,0.003446553,2000
"5555","88624",11.79,1.98,5.31,1.434783,64800,0.5496183,1,1484.793,1.6838,5.0514,0.00340209,2000
"5556","113236",49.23,8.58,23.31,5.705662,86400,0.3976713,3,1419.149,4.2728,12.8184,0.009032453,2000
"5557","11490",9.09,2.22,6.12,1.761905,29700,0.3267327,1,1745.303,1.802,5.406,0.003097456,2000
"5558","3406",0,0,0,NA,0,NA,0,2269.075,0,0,0,2000
"5559","92736",9,2.52,6.12,2.909524,14400,0.310789,2,1490.734,2.0041,6.0123,0.004033115,2000
"5560","88625",0,0,0,NA,0,NA,0,1458.317,0,0,0,2000
"5561","18699",24.39,5.82,15.57,2.939394,88200,0.3616236,1,1421.894,4.0729,12.2187,0.008593254,2000
"5562","24093",523.62,26.88,76.14,6.03964,1491600,0.6258859,3,1517.929,11.1804,33.5412,0.02209668,2000
"5563","10455",40.41,10.02,25.56,8.565391,29700,0.3673095,5,1920.717,7.8374,23.5122,0.01224137,2000
"5564","56358",0,0,0,NA,0,NA,0,1466.144,0,0,0,2000
"5565","26158",77.4,17.88,46.44,10.71209,61920,0.4047527,5,1566.747,13.3797,40.1391,0.0256194,2000
"5566","19759",77.04,15.06,40.59,9.289995,72900,0.4556943,5,1424.444,11.426,34.278,0.02406412,2000
"5567","90687",63.9,6.96,19.35,3.07478,222750,0.6823667,2,1443.55,4.8326,14.4978,0.01004316,2000
"5568","57423",270.63,31.38,80.64,6.291284,949950,0.4827926,2,1443.712,14.8663,44.5989,0.03089183,2000
"5569","122683",16.2,4.2,10.35,3.798137,29250,0.2864153,2,3284.992,3.5843,10.7529,0.003273341,2000
"5570","31356",401.04,45.42,125.28,8.969648,919200,0.6198577,3,1638.838,17.1385,51.4155,0.03137315,2000
"5571","26159",403.02,46.8,128.61,9.853706,914700,0.5496921,3,1522.061,16.9348,50.8044,0.03337868,2000
"5572","49116",4.86,1.5,3.69,1.666667,11700,0.2407407,1,1738.693,1.2935,3.8805,0.002231849,2000
"5573","92738",0,0,0,NA,0,NA,0,1465.591,0,0,0,2000
"5574","51230",17.55,3.72,10.08,2.88,37350,0.4434483,2,1408.326,3.305,9.915,0.007040273,2000
"5575","41907",0,0,0,NA,0,NA,0,1415.851,0,0,0,2000
"5576","40802",43.02,8.94,23.94,6.87613,47700,0.3789863,4,1487.033,6.5495,19.6485,0.01321323,2000
"5577","87585",45.18,5.64,15.75,3.271318,147150,0.4390259,2,1428.594,3.5239,10.5717,0.007400074,2000
"5578","46017",10.71,4.5,9.45,4.865546,6300,0.09859155,2,1697.944,3.852,11.556,0.006805878,2000
"5579","27183",5.4,1.08,2.88,1.125,25200,0.4666667,1,1437.51,1.0033,3.0099,0.002093829,2000
"5580","48090",6.3,2.22,5.49,2.176471,8100,0.1285714,1,1552.174,1.9981,5.9943,0.003861875,2000
"5581","717",4.32,1.44,2.88,1.714286,14400,0.3333333,1,2122.515,1.3141,3.9423,0.001857372,2000
"5582","121658",166.59,19.86,52.92,10.54786,162385.7,0.6229176,7,1510.427,13.1565,39.4695,0.02613135,2000
"5583","127652",454.59,32.52,87.93,10.86264,523800,0.641063,7,1398.444,16.9954,50.9862,0.03645923,2000
"5584","116365",0,0,0,NA,0,NA,0,1486.602,0,0,0,2000
"5585","29221",125.28,17.28,46.44,6.597331,262800,0.584892,3,1496.531,13.2491,39.7473,0.02655962,2000
"5586","102893",29.16,5.34,13.86,3.443015,76500,0.4919011,2,1516.56,5.1585,15.4755,0.01020435,2000
"5587","139020",446.94,40.98,110.52,13.26785,480600,0.4688574,7,1491.57,15.3308,45.9924,0.0308349,2000
"5588","21911",30.6,4.44,12.15,3.142857,92250,0.4212839,2,1429.796,3.6401,10.9203,0.007637661,2000
"5589","79217",117.09,23.76,62.19,14.86324,68625,0.4118741,8,1601.751,12.7687,38.3061,0.02391515,2000
"5590","15553",89.46,19.74,49.41,15.28792,44500,0.4136144,9,1632.716,15.9011,47.7033,0.02921715,2000
"5591","77048",17.55,4.44,10.17,3.933333,36900,0.3593381,2,1513.702,3.2086,9.6258,0.006359112,2000
"5592","1846",380.34,50.28,125.46,32.17961,149929.4,0.4272417,17,3717.852,38.2088,114.6264,0.03083135,2000
"5593","133938",372.78,45.72,126.54,11.02417,492480,0.4681995,5,1617.694,5.3287,15.9861,0.009882029,2000
"5594","914",50.04,11.94,30.87,9.979759,31950,0.3809381,6,2307.14,9.1199,27.3597,0.01185871,2000
"5595","93799",4.32,1.56,3.69,1.857143,6300,0.1458333,1,1515.81,1.2102,3.6306,0.002395155,2000
"5596","107098",376.11,23.22,59.13,6.706055,792450,0.6388663,4,1709.517,10.9976,32.9928,0.01929949,2000
"5597","807",75.06,16.8,41.94,12.61929,47314.29,0.4009346,7,1976.477,14.9089,44.7267,0.02262951,2000
"5598","13524",0,0,0,NA,0,NA,0,1464.436,0,0,0,2000
"5599","92740",338.76,32.1,86.67,10.43933,420150,0.5967266,6,1668.697,15.9174,47.7522,0.02861645,2000
"5600","73907",9.45,2.1,5.58,1.666667,38700,0.4095238,1,1419.9,1.7226,5.1678,0.003639551,2000
"5601","96811",8.01,1.92,4.95,1.684211,30600,0.3820225,1,1638.892,1.4416,4.3248,0.002638857,2000
"5602","107099",56.97,10.26,27.36,4.737452,148050,0.5211815,2,1457.63,7.4377,22.3131,0.0153078,2000
"5603","91683",482.31,54.42,144.18,23.63267,281775,0.4123235,12,1444.637,34.6047,103.8141,0.07186173,2000
"5604","82310",52.11,9.3,25.92,6.348801,65475,0.4802594,4,1439.819,6.8242,20.4726,0.01421887,2000
"5605","126626",7.92,2.04,5.22,1.789474,27000,0.3409091,1,1523.68,1.8287,5.4861,0.00360056,2000
"5606","89687",0,0,0,NA,0,NA,0,1558.367,0,0,0,2000
"5607","62561",12.24,2.58,6.84,1.791667,54000,0.4411765,1,1726.118,2.079,6.237,0.003613311,2000
"5608","64716",16.11,4.44,11.7,4.753151,14700,0.2527658,3,1525.915,2.8107,8.4321,0.005525932,2000
"5609","67786",14.31,3.96,9.36,3.644118,24750,0.3091653,2,1550.177,1.3473,4.0419,0.00260738,2000
"5610","134943",14.31,3.66,9.27,3.342857,25200,0.3463287,2,1469.295,2.982,8.946,0.006088634,2000
"5611","1135",0,0,0,NA,0,NA,0,2511.823,0,0,0,2000
"5612","77049",0,0,0,NA,0,NA,0,1422.576,0,0,0,2000
"5613","49119",59.67,7.8,21.33,2.5,383400,0.6425339,1,1547.399,1.571,4.713,0.003045757,2000
"5614","36516",0,0,0,NA,0,NA,0,1418.39,0,0,0,2000
"5615","85443",9.54,3.24,7.2,2.571429,23400,0.245283,1,1445.714,0.3993,1.1979,0.0008285871,2000
"5616","43985",0,0,0,NA,0,NA,0,3315.261,0,0,0,2000
"5617","62562",4.68,1.2,3.06,1.333333,16200,0.3461538,1,1457.872,1.0688,3.2064,0.00219937,2000
"5618","70823",14.58,4.92,11.43,4.588235,15750,0.2111111,2,1536.878,4.2649,12.7947,0.008325123,2000
"5619","86504",0,0,0,NA,0,NA,0,1540.569,0,0,0,2000
"5620","85444",114.12,14.52,39.96,5.435065,370800,0.4816073,2,1447.056,11.7158,35.1474,0.02428891,2000
"5621","34434",13.32,2.52,7.11,1.68,62100,0.4662162,1,1426.353,0.3552,1.0656,0.0007470803,2000
"5622","2690",51.57,5.52,15.66,2.748804,179550,0.6368511,2,1620.617,4.3056,12.9168,0.007970295,2000
"5623","20807",81.9,19.62,49.95,8.920655,106500,0.3589854,3,1514.577,15.8226,47.4678,0.03134063,2000
"5624","39726",36,6.66,19.17,2.775,168300,0.4675,1,1501.938,3.886,11.658,0.007761973,2000
"5625","97895",0,0,0,NA,0,NA,0,1605.894,0,0,0,2000
"5626","60489",0,0,0,NA,0,NA,0,1862.794,0,0,0,2000
"5627","79218",70.56,13.5,34.47,10.93226,51557.14,0.4233275,7,1427.816,10.1845,30.5535,0.02139877,2000
"5628","121659",50.4,8.64,23.22,6.029552,67950,0.4907114,4,1623.684,6.3451,19.0353,0.01172352,2000
"5629","79219",190.8,19.26,54.36,8.794124,227400,0.635987,6,1893.43,15.5788,46.7364,0.02468346,2000
"5630","39728",15.03,2.58,7.29,1.653846,77400,0.5149701,1,1466.288,2.0327,6.0981,0.004158869,2000
"5631","51234",18.99,6.6,15.57,5.075515,17100,0.2029749,2,1472.175,0.88,2.64,0.001793265,2000
"5632","11492",25.02,5.94,14.58,5.934454,26100,0.3814236,4,1939.517,4.2752,12.8256,0.006612779,2000
"5633","134942",0,0,0,NA,0,NA,0,1533.856,0,0,0,2000
"5634","2798",250.2,27.72,72.45,14.97855,197500,0.4758336,9,5101.327,19.1196,57.3588,0.0112439,2000
"5635","109159",9.18,1.74,4.86,1.380952,43200,0.4705882,1,1532.135,1.4027,4.2081,0.00274656,2000
"5636","63647",58.77,11.52,31.32,7.197571,68625,0.421078,4,1553.56,9.4471,28.3413,0.01824281,2000
"5637","52283",6.66,1.8,4.5,1.666667,21600,0.3243243,1,1435.497,1.5861,4.7583,0.003314739,2000
"5638","108071",20.07,4.86,12.6,2.7,74700,0.3721973,1,1442.235,3.8638,11.5914,0.008037108,2000
"5639","72823",22.05,6.06,13.86,4.223214,40950,0.3682003,2,1455.358,3.8725,11.6175,0.007982574,2000
"5640","124790",0,0,0,NA,0,NA,0,1459.734,0,0,0,2000
"5641","26160",109.44,18.42,49.77,11.82909,85242.86,0.4647201,7,2061.481,10.3012,30.9036,0.01499097,2000
"5642","56359",649.89,55.44,143.82,17.53593,722957.1,0.5432278,7,1587.209,32.6786,98.0358,0.06176617,2000
"5643","135956",468.45,31.32,84.33,10.32907,548742.9,0.6217139,7,1673.153,13.1595,39.4785,0.02359527,2000
"5644","140051",0,0,0,NA,0,NA,0,1467.083,0,0,0,2000
"5645","45004",0,0,0,NA,0,NA,0,1975.804,0,0,0,2000
"5646","136894",26.01,4.86,13.41,2.382353,126000,0.4844291,1,1592.459,4.3249,12.9747,0.008147586,2000
"5647","97897",10.17,1.8,5.04,1.363636,51300,0.5044248,1,1454.816,1.4493,4.3479,0.002988626,2000
"5648","3220",310.5,27,77.04,10.55826,333514.3,0.6755216,7,1652.529,18.3316,54.9948,0.03327917,2000
"5649","73908",88.56,13.98,36.9,7.435152,129150,0.5064002,4,1511.09,11.9601,35.8803,0.02374465,2000
"5650","1259",66.51,11.7,31.32,5.880309,117300,0.5424229,3,2259.872,9.6364,28.9092,0.01279241,2000
"5651","51235",9,1.98,5.22,1.65,37800,0.42,1,1491.098,1.6947,5.0841,0.003409636,2000
"5652","133937",13.77,3.96,10.35,3.5875,17100,0.2589254,2,1711.441,3.4937,10.4811,0.006124137,2000
"5653","109160",33.93,6.3,17.46,4.586188,54900,0.4901948,3,1418.616,4.6759,14.0277,0.0098883,2000
"5654","72824",10.35,3.72,9.18,2.818182,11700,0.1130435,1,1554.717,2.7981,8.3943,0.005399245,2000
"5655","3688",240.03,23.46,66.69,10.53445,247628.6,0.6381512,7,2146.211,15.708,47.124,0.02195684,2000
"5656","77051",5.94,1.5,4.05,1.470588,18900,0.3181818,1,1704.278,1.2024,3.6072,0.002116556,2000
"5657","111197",693.27,65.34,169.38,24.57655,476263.6,0.4917072,11,1567.647,39.7219,119.1657,0.07601564,2000
"5658","109161",0,0,0,NA,0,NA,0,1441.745,0,0,0,2000
"5659","91685",381.24,38.46,90.54,7.320312,969000,0.5425346,3,1698.97,22.6834,68.0502,0.04005379,2000
"5660","3167",0,0,0,NA,0,NA,0,3803.541,0,0,0,2000
"5661","89690",16.29,4.02,10.62,3.505682,28350,0.3298359,2,1628.262,3.2248,9.6744,0.00594155,2000
"5662","35478",871.74,51.6,140.31,7.806238,2438100,0.5163542,3,1465.888,4.0337,12.1011,0.008255134,2000
"5663","18705",145.71,16.68,44.19,9.798339,145028.6,0.5878823,7,1607.917,12.9417,38.8251,0.02414622,2000
"5664","77052",14.31,2.58,7.2,1.653846,71100,0.4968553,1,1452.039,2.2104,6.6312,0.004566821,2000
"5665","91687",0,0,0,NA,0,NA,0,1455.54,0,0,0,2000
"5666","106070",80.1,12.48,33.3,5.872727,156000,0.5652333,3,2191.514,9.9733,29.9199,0.01365261,2000
"5667","53364",75.69,14.22,37.35,11.00679,54771.43,0.444221,7,1442.219,12.5282,37.5846,0.02606026,2000
"5668","61521",174.51,19.44,53.91,8.069531,241200,0.639357,5,2087.785,12.325,36.975,0.01771016,2000
"5669","139018",241.56,12,33.3,3.086275,1041300,0.7028352,2,1481.175,9.3114,27.9342,0.01885948,2000
"5670","134941",693,71.04,172.98,25.12744,400015.4,0.5272713,13,2381.816,43.6813,131.0439,0.05501849,2000
"5671","126623",0,0,0,NA,0,NA,0,1607.979,0,0,0,2000
"5672","97898",212.49,29.04,79.56,18.04944,110775,0.4898014,12,1567.904,21.168,63.504,0.04050248,2000
"5673","122684",102.33,18.84,50.58,11.35449,86250,0.4832013,6,1487.559,16.563,49.689,0.03340304,2000
"5674","88627",492.75,52.02,134.64,20.38531,397900,0.561028,9,1427.108,32.4475,97.3425,0.06820963,2000
"5675","13526",47.07,5.88,16.11,2.994485,154800,0.6529692,2,1582.559,5.0661,15.1983,0.009603621,2000
"5676","1484",676.17,82.62,211.59,26.49888,422345.5,0.4977844,11,2692.462,31.9243,95.7729,0.03557075,2000
"5677","19763",35.73,10.08,26.01,9.176213,19440,0.2738387,5,1430.911,7.7092,23.1276,0.01616285,2000
"5678","62563",48.69,8.1,21.33,5.671951,68400,0.5463512,4,1469.314,4.9495,14.8485,0.01010574,2000
"5679","28157",107.55,22.08,57.15,18.35088,42000,0.4144197,12,1872.028,19.2458,57.7374,0.03084216,2000
"5680","91688",185.94,21.72,59.31,9.266249,253260,0.4942393,5,1447.731,13.5433,40.6299,0.02806454,2000
"5681","1241",411.3,37.5,102.78,14.14925,342800,0.6703183,9,1940.27,19.2962,57.8886,0.02983534,2000
"5682","114242",18.36,4.86,12.69,4.814954,18900,0.271428,3,1526.402,3.7924,11.3772,0.007453608,2000
"5683","74961",16.47,4.2,10.89,3.462567,27900,0.3667509,2,1423.071,3.5595,10.6785,0.00750384,2000
"5684","1360",380.97,44.94,122.04,18.40613,258930,0.5585176,10,2531.084,26.1645,78.4935,0.03101181,2000
"5685","125856",367.83,51.42,126.63,19.12493,268000,0.5080866,9,1631.202,38.0749,114.2247,0.07002484,2000
"5686","83393",6.93,1.56,4.23,1.444444,27000,0.3896104,1,1459.102,1.1718,3.5154,0.002409291,2000
"5687","57424",57.87,8.46,23.58,4.989993,114300,0.4151117,3,1669.704,6.505,19.515,0.0116877,2000
"5688","52284",492.48,45.06,125.82,8.75171,916650,0.6330226,4,1728.166,20.7646,62.2938,0.03604619,2000
"5689","128683",26.28,5.04,13.23,4.165812,43500,0.4793859,3,1849.894,4.0183,12.0549,0.006516535,2000
"5690","13527",0,0,0,NA,0,NA,0,1515.915,0,0,0,2000
