"","LAGOSLAKEI","OBJECTID","A_1","A_2","A_3","IWS_area_ha.x","GAP12_IWS_ha","GAP123_IWS_ha","GAP12_IWS_pct","GAP123_IWS_pct","IWS_area_ha.y","IWS_area_ha"
"1392",59531,11461,0,73800,14400,8.705891519,7.38,8.82,0.847701810192979,1,8.705891519,8.705891519
"1393",59533,11462,0,164700,0,687.8086682,16.47,16.47,0.0239456127284672,0.0239456127284672,687.8086682,687.8086682
"1394",59534,11463,0,183600,0,571.7974725,18.36,18.36,0.0321092709971711,0.0321092709971711,571.7974725,571.7974725
"1395",60379,11564,0,4391100,0,568.6249157,439.11,439.11,0.772231374102625,0.772231374102625,568.6249157,568.6249157
"1396",60440,11568,0,628200,0,63.52827001,62.82,62.82,0.988851105029485,0.988851105029485,63.52827001,63.52827001
"1397",60443,11569,0,0,2396700,1947.424476,0,239.67,0,0.123070241210217,1947.424476,1947.424476
"1398",60447,11570,0,1440900,0,144.6589227,144.09,144.09,0.996067144083605,0.996067144083605,144.6589227,144.6589227
"1399",60448,11571,0,0,5106600,631.0851609,0,510.66,0,0.809177638199796,631.0851609,631.0851609
"1400",60452,11572,0,1598400,0,558.448466,159.84,159.84,0.286221575904553,0.286221575904553,558.448466,558.448466
"1401",60460,11573,0,462600,0,45.77040973,46.26,46.26,1,1,45.77040973,45.77040973
"1402",60465,11574,0,0,6009300,688.4565829,0,600.93,0,0.872865500782475,688.4565829,688.4565829
"1403",60473,11575,0,0,169200,18.60507175,0,16.92,0,0.909429440926504,18.60507175,18.60507175
"1404",60489,11576,0,25200,0,415.9499897,2.52,2.52,0.00605842063325335,0.00605842063325335,415.9499897,415.9499897
"1405",61409,11689,1768500,3600,0,177.0060034,177.21,177.21,1,1,177.0060034,177.0060034
"1406",61410,11690,0,0,2818800,298.2616489,0,281.88,0,0.945076247783058,298.2616489,298.2616489
"1407",61411,11691,0,434700,0,43.94768111,43.47,43.47,0.989130686809063,0.989130686809063,43.94768111,43.94768111
"1408",61423,11692,1137600,0,0,133.8808421,113.76,113.76,0.849710819080664,0.849710819080664,133.8808421,133.8808421
"1409",61430,11695,0,0,1015200,324.4185464,0,101.52,0,0.312929088446221,324.4185464,324.4185464
"1410",61432,11696,0,0,132302700,31984.87439,0,13230.27,0,0.413641455604291,31984.87439,31984.87439
"1411",61480,11698,0,19625400,0,2102.359717,1962.54,1962.54,0.933493913591762,0.933493913591762,2102.359717,2102.359717
"1412",61484,11699,0,0,202500,57.52347748,0,20.25,0,0.352030177713797,57.52347748,57.52347748
"1413",61488,11700,0,2323800,0,287.5963975,232.38,232.38,0.808007339521699,0.808007339521699,287.5963975,287.5963975
"1414",61493,11701,0,3731400,0,718.8015064,373.14,373.14,0.519114104071388,0.519114104071388,718.8015064,718.8015064
"1415",61499,11702,0,0,8793000,1788.450525,0,879.3,0,0.491654640544222,1788.450525,1788.450525
"1416",61502,11703,0,828900,0,87.90775906,82.89,82.89,0.942920180042637,0.942920180042637,87.90775906,87.90775906
"1417",61505,11704,0,0,58054500,17093.58277,0,5805.45,0,0.339627454239074,17093.58277,17093.58277
"1418",61521,11705,0,72000,1584900,1108.442665,7.2,165.69,0.00649559984232473,0.149479991371498,1108.442665,1108.442665
"1419",61524,11706,0,402300,0,39.92914178,40.23,40.23,1,1,39.92914178,39.92914178
"1420",61529,11707,0,0,54000,24.75018684,0,5.4,0,0.218180171119872,24.75018684,24.75018684
"1421",62450,11836,0,0,353700,81.11952969,0,35.37,0,0.436023237994195,81.11952969,81.11952969
"1422",62451,11837,0,0,172800,90.71310127,0,17.28,0,0.190490676187638,90.71310127,90.71310127
"1423",62461,11839,0,0,1668600,1245.028798,0,166.86,0,0.134020996356102,1245.028798,1245.028798
"1424",62476,11842,0,0,131400,13.04331503,0,13.14,0,1,13.04331503,13.04331503
"1425",62491,11843,0,298800,77400,38.06083955,29.88,37.62,0.785058878187567,0.988417503260251,38.06083955,38.06083955
"1426",62496,11844,0,0,41400,9828.286547,0,4.14,0,0.00042123313969348,9828.286547,9828.286547
"1427",62505,11845,0,69300,0,6703.591126,6.93,6.93,0.00103377426661985,0.00103377426661985,6703.591126,6703.591126
"1428",62508,11847,0,548100,0,5127.84108,54.81,54.81,0.0106887087850234,0.0106887087850234,5127.84108,5127.84108
"1429",62517,11848,0,8162100,9435600,2198.256893,816.21,1759.77,0.371298733373288,0.800529731353832,2198.256893,2198.256893
"1430",62521,11849,0,0,128700,297.2896015,0,12.87,0,0.0432911206280452,297.2896015,297.2896015
"1431",62522,11850,0,2610900,0,270.7635356,261.09,261.09,0.96427312275058,0.96427312275058,270.7635356,270.7635356
"1432",62524,11851,0,0,1108800,110.3141631,0,110.88,0,1,110.3141631,110.3141631
"1433",62525,11852,0,21600,0,93.30646397,2.16,2.16,0.0231495215668497,0.0231495215668497,93.30646397,93.30646397
"1434",62526,11853,0,2160000,0,289.5880349,216,216,0.745887170630474,0.745887170630474,289.5880349,289.5880349
"1435",62537,11854,87300,0,0,8.574642415,8.73,8.73,1,1,8.574642415,8.574642415
"1436",62538,11855,0,0,579600,76.16325891,0,57.96,0,0.760996848473747,76.16325891,76.16325891
"1437",62540,11856,0,0,4500900,711.562098,0,450.09,0,0.632537906761863,711.562098,711.562098
"1438",62557,11857,0,378900,3600,38.06854685,37.89,38.25,0.995309859062824,1,38.06854685,38.06854685
"1439",62565,11858,311400,0,0,308.2833523,31.14,31.14,0.101010968538115,0.101010968538115,308.2833523,308.2833523
"1440",63562,11999,0,21600,0,97.6135117,2.16,2.16,0.0221280841389912,0.0221280841389912,97.6135117,97.6135117
"1441",63572,12000,0,0,309600,159.34252,0,30.96,0,0.194298420785613,159.34252,159.34252
"1442",63581,12001,0,747000,0,28996.79262,74.7,74.7,0.00257614698904585,0.00257614698904585,28996.79262,28996.79262
"1443",63612,12002,0,0,5885100,725.9199568,0,588.51,0,0.810709217300306,725.9199568,725.9199568
"1444",63613,12003,0,13500,0,294.1415835,1.35,1.35,0.00458962647829765,0.00458962647829765,294.1415835,294.1415835
"1445",63616,12004,1470600,49500,0,156.5798331,152.01,152.01,0.970814676388871,0.970814676388871,156.5798331,156.5798331
"1446",63620,12005,0,1194300,0,224.6078841,119.43,119.43,0.531726659901339,0.531726659901339,224.6078841,224.6078841
"1447",63622,12006,0,1748700,0,190.2804744,174.87,174.87,0.919011793256282,0.919011793256282,190.2804744,190.2804744
"1448",63623,12007,0,121500,0,11.93812256,12.15,12.15,1,1,11.93812256,11.93812256
"1449",63624,12008,0,1106100,0,330.3982773,110.61,110.61,0.334777774581333,0.334777774581333,330.3982773,330.3982773
"1450",63625,12009,0,264600,0,310.4603203,26.46,26.46,0.0852282828750274,0.0852282828750274,310.4603203,310.4603203
"1451",63628,12010,0,99900,0,11.86377768,9.99,9.99,0.842058935143498,0.842058935143498,11.86377768,11.86377768
"1452",63629,12011,0,0,1527300,152.6669164,0,152.73,0,1,152.6669164,152.6669164
"1453",63636,12012,0,8100,0,165.50032,0.81,0.81,0.00489425035552801,0.00489425035552801,165.50032,165.50032
"1454",63640,12013,0,0,326700,71.22635765,0,32.67,0,0.458678515621106,71.22635765,71.22635765
"1455",63645,12014,0,9000,0,307.0598792,0.9,0.9,0.00293102440587425,0.00293102440587425,307.0598792,307.0598792
"1456",63647,12015,0,0,522000,89.18587172,0,52.2,0,0.585294497808829,89.18587172,89.18587172
"1457",64568,12135,0,0,174600,54.69924216,0,17.46,0,0.319200034781615,54.69924216,54.69924216
"1458",64569,12136,0,0,676800,295.5692058,0,67.68,0,0.228981905665086,295.5692058,295.5692058
"1459",64588,12137,0,654300,0,65.3606822,65.43,65.43,1,1,65.3606822,65.3606822
"1460",64592,12138,0,252900,0,36.79823322,25.29,25.29,0.687261256506597,0.687261256506597,36.79823322,36.79823322
"1461",64595,12139,0,0,256500,293.9262149,0,25.65,0,0.0872667992840539,293.9262149,293.9262149
"1462",64602,12141,0,0,27380700,10370.90739,0,2738.07,0,0.264014506834778,10370.90739,10370.90739
"1463",64608,12143,0,2700,0,22.71484098,0.27,0.27,0.0118865018794422,0.0118865018794422,22.71484098,22.71484098
"1464",64611,12144,0,3341700,0,360.7150864,334.17,334.17,0.926409824815134,0.926409824815134,360.7150864,360.7150864
"1465",64623,12146,0,350100,0,43.42322577,35.01,35.01,0.806250557833672,0.806250557833672,43.42322577,43.42322577
"1466",64626,12147,0,0,2758500,800.79119,0,275.85,0,0.344471821674262,800.79119,800.79119
"1467",64627,12148,0,0,525600,339.8497966,0,52.56,0,0.154656558649828,339.8497966,339.8497966
"1468",64665,12150,0,0,25200,154.6316327,0,2.52,0,0.0162967948795383,154.6316327,154.6316327
"1469",64669,12151,0,11700,0,80.46986265,1.17,1.17,0.0145396047845746,0.0145396047845746,80.46986265,80.46986265
"1470",64673,12152,916200,21139200,0,5315.786472,2205.54,2205.54,0.414903798641519,0.414903798641519,5315.786472,5315.786472
"1471",64676,12153,0,0,1926900,325.1522808,0,192.69,0,0.592614634367344,325.1522808,325.1522808
"1472",64678,12154,0,0,1996200,5391.150783,0,199.62,0,0.0370273450020105,5391.150783,5391.150783
"1473",64680,12155,0,0,608400,142.0150368,0,60.84,0,0.428405339116879,142.0150368,142.0150368
"1474",64689,12156,0,607500,1494000,287.4915066,60.75,210.15,0.211310590418674,0.730978116485338,287.4915066,287.4915066
"1475",64695,12157,0,1107000,0,698.7110064,110.7,110.7,0.158434601696579,0.158434601696579,698.7110064,698.7110064
"1476",64722,12158,0,93600,2880900,1647.155837,9.36,297.45,0.00568252243640017,0.18058400627214,1647.155837,1647.155837
"1477",65598,12267,0,240300,0,32.09935982,24.03,24.03,0.748613060657607,0.748613060657607,32.09935982,32.09935982
"1478",65601,12268,0,3855600,0,413.9932829,385.56,385.56,0.931319458371821,0.931319458371821,413.9932829,413.9932829
"1479",65602,12269,0,0,4077900,407.0045421,0,407.79,0,1,407.0045421,407.0045421
"1480",65613,12271,0,0,1107000,154.1330551,0,110.7,0,0.718210639036376,154.1330551,154.1330551
"1481",65645,12274,0,0,1589400,335.5085723,0,158.94,0,0.473728581390408,335.5085723,335.5085723
"1482",65657,12275,0,0,462600,46.45337396,0,46.26,0,0.995837246177931,46.45337396,46.45337396
"1483",65667,12276,0,0,471600,171.7983933,0,47.16,0,0.274507805888776,171.7983933,171.7983933
"1484",65679,12277,0,0,23400,57.97831179,0,2.34,0,0.0403599195588099,57.97831179,57.97831179
"1485",65685,12278,0,0,940500,113.1262033,0,94.05,0,0.831372372239774,113.1262033,113.1262033
"1486",65687,12279,0,3077100,0,406.9047528,307.71,307.71,0.756221198898712,0.756221198898712,406.9047528,406.9047528
"1487",65691,12280,0,0,3506400,350.77254,0,350.64,0,0.999622148301575,350.77254,350.77254
"1488",65694,12281,0,0,22500,617.3643257,0,2.25,0,0.00364452545496346,617.3643257,617.3643257
"1489",65702,12282,0,0,1275300,259.9099384,0,127.53,0,0.490669963546111,259.9099384,259.9099384
"1490",65704,12283,0,374400,419400,28682.83242,37.44,79.38,0.00130531041885158,0.00276750910919975,28682.83242,28682.83242
"1491",65713,12284,0,0,93600,121.9806433,0,9.36,0,0.0767334861235315,121.9806433,121.9806433
"1492",65726,12285,0,8100,0,13854.31152,0.81,0.81,5.8465554122317e-05,5.8465554122317e-05,13854.31152,13854.31152
"1493",66112,12335,1125900,0,0,113.2893132,112.59,112.59,0.993827191813182,0.993827191813182,113.2893132,113.2893132
"1494",66629,12405,0,0,2106000,213.892067,0,210.6,0,0.984608746616115,213.892067,213.892067
"1495",66637,12406,0,0,36000,29.3182566,0,3.6,0,0.12279038447327,29.3182566,29.3182566
"1496",66638,12407,0,0,63000,27.77921402,0,6.3,0,0.226788273975795,27.77921402,27.77921402
"1497",66641,12408,0,0,104400,107.2670057,0,10.44,0,0.0973272250108124,107.2670057,107.2670057
"1498",66642,12409,0,4194900,0,419.9607711,419.49,419.49,0.998879011725865,0.998879011725865,419.9607711,419.9607711
"1499",66648,12410,0,0,428400,42.67291506,0,42.84,0,1,42.67291506,42.67291506
"1500",66649,12411,0,0,1926000,450.7713749,0,192.6,0,0.4272675922306,450.7713749,450.7713749
"1501",66660,12413,0,0,1048500,105.1552388,0,104.85,0,0.997097255415105,105.1552388,105.1552388
"1502",66662,12415,0,12671100,0,1422.68163,1267.11,1267.11,0.890649020329306,0.890649020329306,1422.68163,1422.68163
"1503",66665,12416,0,0,591300,276.5301113,0,59.13,0,0.213828431638143,276.5301113,276.5301113
"1504",66718,12419,0,396000,0,39.36999646,39.6,39.6,1,1,39.36999646,39.36999646
"1505",66719,12420,0,0,11043900,17251.25259,0,1104.39,0,0.0640179601010642,17251.25259,17251.25259
"1506",66727,12421,0,0,2708100,298.8221646,0,270.81,0,0.9062580761454,298.8221646,298.8221646
"1507",66732,12422,0,29700,0,11.15253791,2.97,2.97,0.266307097448817,0.266307097448817,11.15253791,11.15253791
"1508",66741,12423,0,87300,0,8.356450519,8.73,8.73,1,1,8.356450519,8.356450519
"1509",66745,12424,0,0,1217700,125.0992279,0,121.77,0,0.973387302576629,125.0992279,125.0992279
"1510",66749,12425,0,720000,5793300,36694.95738,72,651.33,0.00196212245879981,0.0177498502929178,36694.95738,36694.95738
"1511",66768,12426,52200,198000,110700,36.47089309,25.02,36.09,0.68602652362413,0.989556244508187,36.47089309,36.47089309
"1512",67120,12475,2620800,0,0,260.9744466,262.08,262.08,1,1,260.9744466,260.9744466
"1513",67661,12551,0,0,2349000,252.5570579,0,234.9,0,0.930086856226401,252.5570579,252.5570579
"1514",67663,12552,0,27900,0,2.598246172,2.79,2.79,1,1,2.598246172,2.598246172
"1515",67666,12553,0,0,1489500,226.0307537,0,148.95,0,0.658981123416924,226.0307537,226.0307537
"1516",67667,12554,0,441000,0,45.87088994,44.1,44.1,0.961394035687636,0.961394035687636,45.87088994,45.87088994
"1517",67674,12555,0,625500,0,73.80072498,62.55,62.55,0.847552649610841,0.847552649610841,73.80072498,73.80072498
"1518",67690,12558,0,0,162900,50.37405576,0,16.29,0,0.32338075134572,50.37405576,50.37405576
"1519",67691,12559,0,0,2303100,858.0923289,0,230.31,0,0.268397691301165,858.0923289,858.0923289
"1520",67704,12560,0,0,227700,680.542256,0,22.77,0,0.0334586130387178,680.542256,680.542256
"1521",67741,12563,0,27900,0,673.2842768,2.79,2.79,0.00414386626294078,0.00414386626294078,673.2842768,673.2842768
"1522",67743,12564,0,1440000,0,1160.988671,144,144,0.124032218054262,0.124032218054262,1160.988671,1160.988671
"1523",67752,12565,0,0,234900,58.0313555,0,23.49,0,0.404781170413984,58.0313555,58.0313555
"1524",67754,12566,0,825300,0,82.46397089,82.53,82.53,1,1,82.46397089,82.46397089
"1525",67755,12567,0,702000,0,538.0374352,70.2,70.2,0.130474192699817,0.130474192699817,538.0374352,538.0374352
"1526",67756,12568,0,0,551700,154.4985285,0,55.17,0,0.357090779670436,154.4985285,154.4985285
"1527",67791,12569,0,76500,0,589.7403573,7.65,7.65,0.0129718102302238,0.0129718102302238,589.7403573,589.7403573
"1528",67799,12570,0,7200,0,312.5368413,0.72,0.72,0.00230372840848187,0.00230372840848187,312.5368413,312.5368413
"1529",67807,12571,0,0,194400,47.31826563,0,19.44,0,0.41083500718325,47.31826563,47.31826563
"1530",68656,12686,0,686700,0,84.90849006,68.67,68.67,0.808753046385289,0.808753046385289,84.90849006,84.90849006
"1531",68666,12687,0,0,1055700,105.3980455,0,105.57,0,1,105.3980455,105.3980455
"1532",68668,12688,0,3718800,0,436.2458742,371.88,371.88,0.852455053430509,0.852455053430509,436.2458742,436.2458742
"1533",68670,12689,0,0,801900,559.8185181,0,80.19,0,0.143242849972454,559.8185181,559.8185181
"1534",68675,12690,0,0,225900,276.1435837,0,22.59,0,0.0818052684669349,276.1435837,276.1435837
"1535",68678,12692,0,0,360000,242.3846294,0,36,0,0.148524269418876,242.3846294,242.3846294
"1536",68704,12693,0,0,5026500,538.6765279,0,502.65,0,0.933120293842304,538.6765279,538.6765279
"1537",68725,12695,0,0,555300,56.71458905,0,55.53,0,0.979113151133729,56.71458905,56.71458905
"1538",68728,12696,0,979200,0,183.4182508,97.92,97.92,0.53386181349408,0.53386181349408,183.4182508,183.4182508
"1539",68733,12697,0,117000,0,27.98094272,11.7,11.7,0.418141737291688,0.418141737291688,27.98094272,27.98094272
"1540",68734,12698,76500,0,0,7.983712972,7.65,7.65,0.958200780367433,0.958200780367433,7.983712972,7.983712972
"1541",68741,12699,0,0,183600,118.1507911,0,18.36,0,0.155394642973322,118.1507911,118.1507911
"1542",68746,12700,0,0,2291400,233.1293111,0,229.14,0,0.982887990012166,233.1293111,233.1293111
"1543",68763,12701,0,0,200700,37.31170433,0,20.07,0,0.537900917698444,37.31170433,37.31170433
"1544",69665,12806,0,194400,0,200.8733323,19.44,19.44,0.0967774058279014,0.0967774058279014,200.8733323,200.8733323
"1545",69667,12807,278100,0,0,28.37555175,27.81,27.81,0.980069048348989,0.980069048348989,28.37555175,28.37555175
"1546",69671,12808,0,162000,0,87.53292579,16.2,16.2,0.185073215064985,0.185073215064985,87.53292579,87.53292579
"1547",69672,12809,0,0,2717100,271.305227,0,271.71,0,1,271.305227,271.305227
"1548",69673,12810,0,467100,0,70.69951074,46.71,46.71,0.660683497114679,0.660683497114679,70.69951074,70.69951074
"1549",69676,12811,0,0,73800,7.405308596,0,7.38,0,0.996582371190625,7.405308596,7.405308596
"1550",69685,12812,0,345600,2699100,339.2820658,34.56,304.47,0.101862147999218,0.897394913232694,339.2820658,339.2820658
"1551",69701,12814,0,0,972000,166.7307469,0,97.2,0,0.582975856626478,166.7307469,166.7307469
"1552",69723,12817,0,558000,744300,131.860358,55.8,130.23,0.423174946938943,0.987635722936533,131.860358,131.860358
"1553",69736,12818,1004400,389700,0,181.8751003,139.41,139.41,0.766515041201602,0.766515041201602,181.8751003,181.8751003
"1554",69756,12820,0,0,1521900,210.0751614,0,152.19,0,0.724454994992092,210.0751614,210.0751614
"1555",69764,12821,0,138600,0,102.6770056,13.86,13.86,0.13498640634296,0.13498640634296,102.6770056,102.6770056
"1556",69765,12822,0,250200,0,24.68310369,25.02,25.02,1,1,24.68310369,24.68310369
"1557",69769,12823,0,0,15773400,2216.059802,0,1577.34,0,0.711776820542679,2216.059802,2216.059802
"1558",69770,12824,0,672300,0,163.6245706,67.23,67.23,0.410879611500108,0.410879611500108,163.6245706,163.6245706
"1559",69771,12825,0,160200,0,819.7003194,16.02,16.02,0.0195437278976861,0.0195437278976861,819.7003194,819.7003194
"1560",69773,12826,0,1231200,0,123.5060074,123.12,123.12,0.996874586037343,0.996874586037343,123.5060074,123.5060074
"1561",69777,12827,0,1203300,0,120.6171212,120.33,120.33,0.997619565140144,0.997619565140144,120.6171212,120.6171212
"1562",69780,12828,0,17253900,0,1842.257593,1725.39,1725.39,0.936562838202399,0.936562838202399,1842.257593,1842.257593
"1563",69784,12829,16200,457200,0,64.57756193,47.34,47.34,0.733071961609747,0.733071961609747,64.57756193,64.57756193
"1564",69785,12830,0,173700,0,18.23892535,17.37,17.37,0.952358741903618,0.952358741903618,18.23892535,18.23892535
"1565",69788,12831,0,14532300,0,1573.402525,1453.23,1453.23,0.923622516749171,0.923622516749171,1573.402525,1573.402525
"1566",69797,12832,0,0,666000,142.8578863,0,66.6,0,0.466197573861206,142.8578863,142.8578863
"1567",69801,12833,0,0,1331100,133.1023671,0,133.11,0,1,133.1023671,133.1023671
"1568",69802,12834,0,1386000,0,196.3372906,138.6,138.6,0.705928046457416,0.705928046457416,196.3372906,196.3372906
"1569",69806,12835,0,0,13579200,2115.634378,0,1357.92,0,0.641850035204902,2115.634378,2115.634378
"1570",69823,12836,0,440100,0,7095.674713,44.01,44.01,0.00620237000427446,0.00620237000427446,7095.674713,7095.674713
"1571",69826,12837,0,0,30600,206.5338861,0,3.06,0,0.0148159706757195,206.5338861,206.5338861
"1572",69828,12838,0,0,439200,245.6258094,0,43.92,0,0.178808571083329,245.6258094,245.6258094
"1573",69829,12839,0,25200,0,547.8164637,2.52,2.52,0.00460008080622423,0.00460008080622423,547.8164637,547.8164637
"1574",69841,12840,0,15300,0,534.8493252,1.53,1.53,0.00286061873487057,0.00286061873487057,534.8493252,534.8493252
"1575",70690,12960,0,0,1593900,546.0954612,0,159.39,0,0.29187204678419,546.0954612,546.0954612
"1576",70692,12961,0,0,1296000,149.8212504,0,129.6,0,0.865030826094347,149.8212504,149.8212504
"1577",70694,12962,0,205200,0,20.59008966,20.52,20.52,0.996595951685623,0.996595951685623,20.59008966,20.59008966
"1578",70695,12963,900,1359000,0,142.5224378,135.99,135.99,0.954165548240433,0.954165548240433,142.5224378,142.5224378
"1579",70723,12966,9000,3086100,70200,468.9066101,309.51,316.53,0.660067470437222,0.67503846860358,468.9066101,468.9066101
"1580",70734,12968,0,0,786600,455.441959,0,78.66,0,0.172711359692707,455.441959,455.441959
"1581",70766,12969,0,0,143100,77.51106019,0,14.31,0,0.184618813946325,77.51106019,77.51106019
"1582",70775,12970,0,739800,0,122.5058069,73.98,73.98,0.603889741001331,0.603889741001331,122.5058069,122.5058069
"1583",70778,12971,0,211500,822600,198.6753507,21.15,103.41,0.106455078224256,0.520497382466682,198.6753507,198.6753507
"1584",70783,12972,0,825300,0,278.4648483,82.53,82.53,0.296374930278767,0.296374930278767,278.4648483,278.4648483
"1585",70793,12973,0,2718900,0,309.8654614,271.89,271.89,0.877445323436747,0.877445323436747,309.8654614,309.8654614
"1586",70798,12974,0,0,1173600,194.9355497,0,117.36,0,0.602045138409149,194.9355497,194.9355497
"1587",70803,12975,0,395100,0,39.54860834,39.51,39.51,0.999023775004468,0.999023775004468,39.54860834,39.54860834
"1588",70808,12976,0,19800,0,72.41922665,1.98,1.98,0.027340805633969,0.027340805633969,72.41922665,72.41922665
"1589",70814,12977,0,194400,0,19.70286423,19.44,19.44,0.986658577812268,0.986658577812268,19.70286423,19.70286423
"1590",70823,12978,0,0,172800,17.20526277,0,17.28,0,1,17.20526277,17.20526277
"1591",70838,12979,0,62100,455400,94.16229291,6.21,51.75,0.0659499658311793,0.549583048593161,94.16229291,94.16229291
"1592",71683,13085,0,189000,0,38.72344894,18.9,18.9,0.488076359863621,0.488076359863621,38.72344894,38.72344894
"1593",71689,13086,0,2041200,0,218.8516396,204.12,204.12,0.932686638185917,0.932686638185917,218.8516396,218.8516396
"1594",71693,13087,450000,986400,0,147.1439761,143.64,143.64,0.976186751283527,0.976186751283527,147.1439761,147.1439761
"1595",71697,13088,0,197100,0,129.3842326,19.71,19.71,0.152336954850865,0.152336954850865,129.3842326,129.3842326
"1596",71708,13090,1119600,0,0,145.4663408,111.96,111.96,0.769662585751933,0.769662585751933,145.4663408,145.4663408
"1597",71755,13093,0,0,297900,297.6657494,0,29.79,0,0.100078695852805,297.6657494,297.6657494
"1598",71767,13094,0,0,2596500,2033.212019,0,259.65,0,0.127704340508327,2033.212019,2033.212019
"1599",71784,13095,0,408600,0,45.19064085,40.86,40.86,0.904169518985699,0.904169518985699,45.19064085,45.19064085
"1600",71788,13096,0,0,153000,60.53481825,0,15.3,0,0.252747103936337,60.53481825,60.53481825
"1601",71790,13097,0,48600,0,57.57985004,4.86,4.86,0.0844045268722273,0.0844045268722273,57.57985004,57.57985004
"1602",71792,13098,0,0,3600,9.852813315,0,0.36,0,0.0365377875831599,9.852813315,9.852813315
"1603",71799,13099,0,0,254700,26.60193393,0,25.47,0,0.957449186477248,26.60193393,26.60193393
"1604",71819,13100,0,141300,0,12063.53218,14.13,14.13,0.00117129873648665,0.00117129873648665,12063.53218,12063.53218
"1605",71821,13101,0,44100,384300,207.511874,4.41,42.84,0.0212517959333739,0.206446017638489,207.511874,207.511874
"1606",72712,13214,0,184500,0,18.69139063,18.45,18.45,0.987085464384198,0.987085464384198,18.69139063,18.69139063
"1607",72714,13215,0,404100,891000,7824.76631,40.41,129.51,0.00516437148395809,0.0165512930187432,7824.76631,7824.76631
"1608",72724,13217,0,1525500,0,212.0180813,152.55,152.55,0.71951410495101,0.71951410495101,212.0180813,212.0180813
"1609",72731,13219,0,147600,0,79.4150277,14.76,14.76,0.185859029801736,0.185859029801736,79.4150277,79.4150277
"1610",72744,13221,0,858600,0,443.098291,85.86,85.86,0.193771905114389,0.193771905114389,443.098291,443.098291
"1611",72761,13223,0,0,1827000,250.6248389,0,182.7,0,0.72897802469171,250.6248389,250.6248389
"1612",72767,13224,0,180000,0,17.73520452,18,18,1,1,17.73520452,17.73520452
"1613",72778,13225,0,0,460800,46.6034414,0,46.08,0,0.988768181398724,46.6034414,46.6034414
"1614",72786,13226,0,3600,13500,304.8608271,0.36,1.71,0.00118086670374975,0.00560911684281132,304.8608271,304.8608271
"1615",72796,13227,0,0,81000,45.94552762,0,8.1,0,0.176295722773985,45.94552762,45.94552762
"1616",72797,13228,0,0,201600,20.75252585,0,20.16,0,0.971448012917425,20.75252585,20.75252585
"1617",72798,13229,0,567900,0,56.48239432,56.79,56.79,1,1,56.48239432,56.48239432
"1618",72800,13230,0,108900,3478500,537.8144434,10.89,358.74,0.0202486194516359,0.667033034167115,537.8144434,537.8144434
"1619",72808,13231,0,0,1024200,101.5758647,0,102.42,0,1,101.5758647,101.5758647
"1620",72811,13232,0,2122200,23001300,2599.179793,212.22,2512.35,0.0816488342097541,0.966593387177814,2599.179793,2599.179793
"1621",72812,13233,0,842400,493200,133.8134077,84.24,133.56,0.629533328893768,0.99810626076747,133.8134077,133.8134077
"1622",72821,13234,0,154800,0,3907.103808,15.48,15.48,0.00396201400339144,0.00396201400339144,3907.103808,3907.103808
"1623",72830,13235,0,419400,0,54.35464199,41.94,41.94,0.771599231721846,0.771599231721846,54.35464199,54.35464199
"1624",72832,13236,0,177300,0,674.0080672,17.73,17.73,0.0263053231301146,0.0263053231301146,674.0080672,674.0080672
"1625",73773,13356,0,0,275400,27.60617533,0,27.54,0,0.997602879456899,27.60617533,27.60617533
"1626",73774,13357,0,1800,6300,32.61960136,0.18,0.81,0.00551815449899171,0.0248316952454627,32.61960136,32.61960136
"1627",73781,13358,0,36000,0,67.30045034,3.6,3.6,0.0534914696976454,0.0534914696976454,67.30045034,67.30045034
"1628",73782,13359,0,69300,195300,27.46982481,6.93,26.46,0.252276818215354,0.963238760458626,27.46982481,27.46982481
"1629",73794,13360,0,595800,0,138.4076657,59.58,59.58,0.430467486744125,0.430467486744125,138.4076657,138.4076657
"1630",73795,13361,0,0,5400,203.0328512,0,0.54,0,0.00265966811187647,203.0328512,203.0328512
"1631",73797,13362,0,4299300,0,429.9326925,429.93,429.93,0.999993737391813,0.999993737391813,429.9326925,429.9326925
"1632",73809,13364,0,0,86400,2154.744229,0,8.64,0,0.00400975664940509,2154.744229,2154.744229
"1633",73812,13365,0,0,87300,27.32502453,0,8.73,0,0.319487361865508,27.32502453,27.32502453
"1634",73836,13368,0,0,147600,78.03687704,0,14.76,0,0.189141346499993,78.03687704,78.03687704
"1635",73849,13370,69300,0,286200,90.29148421,6.93,35.55,0.0767514241307874,0.39372483807352,90.29148421,90.29148421
"1636",73865,13371,0,0,1243800,316.8692109,0,124.38,0,0.392527881288071,316.8692109,316.8692109
"1637",73866,13372,0,0,32400,10.76769035,0,3.24,0,0.300900183296969,10.76769035,10.76769035
"1638",73869,13373,0,19783800,0,4233.957895,1978.38,1978.38,0.467264920687172,0.467264920687172,4233.957895,4233.957895
"1639",73875,13374,0,96300,46278900,6198.582027,9.63,4637.52,0.00155358111872253,0.748158204537704,6198.582027,6198.582027
"1640",73876,13375,0,0,2941200,490.3728322,0,294.12,0,0.599788529638694,490.3728322,490.3728322
"1641",73879,13376,0,22500,0,3.680213375,2.25,2.25,0.611377594376576,0.611377594376576,3.680213375,3.680213375
