"","lagoslakeid","iws_lakes_overlapping_area_pct","iws_streamdensity_streams_density_mperha","iws_wl_allwetlandsdissolved_overlapping_area_pct","iws_wl_connectedwetlandsundissolved_overlapping_area_pct","buffer500m_streamdensity_streams_density_mperha","shoreline_wetlands_pct"
"5219",112209,0,0,21.1938,0,0,0.442908186525273
"5220",112210,0,0.1601,24.3861,20.8652,11.3174,0.637853738306434
"5221",112215,0,9.7558,16.4429,9.8665,13.3213,0.288651984119011
"5222",112216,0.0384,5.8491,9.3063,4.9509,5.0595,0.0514228826633775
"5223",112217,0,0,0,0,0,0
"5224",112222,0,0,5.3714,0.0526,3.7167,0.529874277759246
"5225",112226,0,0,16.4682,0,0,0
"5226",112228,0,0.0139,10.6867,0,2.2774,0.516749575671749
"5227",112229,0.2327,6.0041,7.9756,3.2499,6.8754,0.451435623379071
"5228",112232,0,0,18.4465,0,0,0.369801692730998
"5229",112233,0,6.437,15.4127,6.0033,10.9744,0.936296221988765
"5230",112240,0,0,2.8477,0,0,0.23368822711745
"5231",112241,0,0,7.1984,0,0,0.17411805056716
"5232",112242,0,5.5991,13.3805,1.8259,8.9879,0.509722172501439
"5233",112248,0,0,3.6241,0,0,0
"5234",112249,0,6.8422,0.4829,0.1112,5.9417,0.0725288340100831
"5235",112254,0,11.5165,41.033,40.5423,21.494,0.96851407498089
"5236",112258,0,7.326,17.5659,5.9555,8.6874,0.738574584696249
"5237",112261,0,0,5.9278,0,16.9306,0.0168830704295883
"5238",112262,0,0,18.389,0,0,0.26542201120861
"5239",112263,0,0,1.1599,0.0606,8e-04,0.0753620494851015
"5240",112268,0,0,6.2731,0.0924,5.7947,0.446969906653974
"5241",112270,0,12.5572,13.0685,13.0685,22.6152,0.524346891014982
"5242",112272,0,0,14.3084,0,7.2709,0.0779060292102836
"5243",112275,0,0,0,0,17.3228,0
"5244",112279,0,0,1.0884,0,0,0
"5245",112284,0,13.1227,2.6357,0.5799,11.3407,0
"5246",112290,0.1574,6.5883,17.3128,8.611,9.4983,0.51100680248104
"5247",112306,0,3.2738,3.1678,1.3138,5.8546,0.0203619372011167
"5248",113150,0,12.1342,27.9489,17.9287,16.732,0.761572518835076
"5249",113157,0,0,45.256,0,0,0.515870945416184
"5250",113160,0.1248,6.8624,14.9089,4.3665,10.6255,0.186861125230579
"5251",113162,0,5.4226,31.4716,6.2498,13.2637,0.448344177877544
"5252",113163,0,0,3.0636,0,4.86,0
"5253",113165,0,0,15.5154,0,0,0.3146170025233
"5254",113166,0,5.1789,18.7788,6.9926,7.1966,0.366744918858297
"5255",113174,0,0.0591,17.0195,17.0195,1.273,1.01849449272263
"5256",113188,0,0,15.4384,9.0118,14.3548,0.0817123086989804
"5257",113190,0,0.1032,3.3486,0,4.5248,0
"5258",113194,0,0,2.2424,0,0,0.0998751112232805
"5259",113195,0,5.5857,7.6404,0.7821,8.2712,0.764836332264658
"5260",113197,0,0,10.2078,0,1.0859,0.129417356101506
"5261",113200,0,12.5641,39.4812,25.8298,6.2826,0.700612009726285
"5262",113202,0,0,6.1866,0,0,0.49896910920729
"5263",113205,0,0,5.6198,0,1.3566,0.110861647746995
"5264",113207,0,0.0097,28.8484,0,2.2824,0.472998156943995
"5265",113208,0,4.518,65.2213,48.7035,4.4944,0.876773526043726
"5266",113211,0,1.4874,54.726,53.5804,5.8383,0.336342136813774
"5267",113218,0,0,11.8029,0,12.274,0.279732283235101
"5268",113224,0,0.05,0,0,11.6238,0
"5269",113225,0,0.1803,2.4358,0,0.3615,0.146932378748241
"5270",113227,0,8.5494,34.6359,27.4199,18.3951,0.895860875012308
"5271",113229,0,0,15.9991,0,0,1.06273732476775
"5272",113231,0,0.0087,49.1803,8.9966,1.9869,0.916787506019302
"5273",113233,0,0.0666,10.9552,0,10.0029,0.222562599632737
"5274",113234,0,0,11.8652,0,0.7989,0.228090662902448
"5275",113235,0,0,39.9517,0,8.6398,0.168679535239223
"5276",113236,1.0378,3.2674,18.9843,8.4552,9.5653,1.18228069749127
"5277",113242,0.1497,18.6481,9.5893,7.3819,16.2013,0.043977280814119
"5278",113250,1.0765,6.4854,10.4181,5.4509,5.9897,0.0900499805600536
"5279",113254,0,0,0,0,9.1019,0
"5280",114108,0,0,48.0753,0,0,0.94886824098264
"5281",114116,0,0,8.9443,0,0,0.431219387755704
"5282",114121,0,6.7469,11.426,9.313,5.7668,0.269193945032227
"5283",114123,0,0,14.9864,0,0,0.909313222421385
"5284",114126,0,0,22.3114,0,0,0.412943141641074
"5285",114128,0,0,16.0971,2.9752,0,0.614822698427237
"5286",114130,0,1.7001,4.5258,0,1.2683,0
"5287",114131,0,0,88.8678,0,0.2582,0.972959353989783
"5288",114134,0,0,35.0684,0.8998,5.847,0.158474720813842
"5289",114137,0,2.154,18.6218,2.8525,10.0253,0.0418761736680602
"5290",114139,0,0.0481,66.0737,60.9802,4.3161,0.838046408878003
"5291",114141,0,0.1703,31.8429,31.4818,3.4348,0.999657673887096
"5292",114155,0,0,3.8693,0,0,0.766593536076955
"5293",114159,4.7931,0.7157,23.6136,22.921,5.2008,0.690029212409474
"5294",114164,0,0,23.3617,0,0,0.58985014440451
"5295",114166,0,0.0545,12.6448,1.3397,7.4316,0.699435813261806
"5296",114175,0,0,46.4805,0,0,1.11708305702593
"5297",114176,0,11.268,4.0422,0.2839,18.329,0
"5298",114182,0,0,0,0,12.0053,0.227009299888918
"5299",114186,0,6.7763,26.5276,6.196,6.588,0.293144614314972
"5300",114187,0,0,1.0486,0,0,0.0203227611798636
"5301",114188,1.0706,1.8462,24.0799,2.9298,14.2804,1.13364263850036
"5302",114189,0,0.1608,42.1491,14.5662,5.9551,0.989287002687066
"5303",114191,0,0,6.3745,0,0,0.0536186938395302
"5304",114195,0,0,10.1697,0,0,0.0177858951436925
"5305",114196,0,0,4.3161,0,0,0.0676680112006283
"5306",114197,0,0,12.1209,0,0.3123,0.673169922162781
"5307",114198,0,2.4889,10.5318,3.401,4.319,0.0393621153097031
"5308",114200,0,3.4903,4.9069,1.1037,7.1327,0
"5309",114203,0,0.4605,63.0177,52.3858,12.1887,0.334118908147354
"5310",114207,0,0,0,0,9.5396,0
"5311",114209,0,0,9.0786,0,0,0.148767211188774
"5312",114212,0,4.0182,45.5822,36.5718,7.9204,0.859776547123291
"5313",114213,0,0,29.3454,20.1424,0,1.05530191751084
"5314",114214,0,1.0653,43.2929,38.4294,7.2985,0.313000085253695
"5315",114216,0,0,0.4729,0,0,0.0253352063417795
"5316",114217,0,0,28.5288,0,0.7111,0.721105426009634
"5317",114219,0,0,4.3145,0,0,0.138904125836162
"5318",114220,0,0.005,0.7144,0,0.6655,0.0352115853865116
"5319",114222,0,0,0.7763,0,0,0.233394112403226
"5320",114224,0,1.1889,10.8925,0.4023,5.2628,0.0543596909148517
"5321",114225,0.7938,10.5512,17.9777,4.8707,19.8551,0.438713638670798
"5322",114226,0,8.9387,16.4223,9.8728,18.1602,0.155617042735761
"5323",114229,0,3.7399,59.4113,16.8274,6.8174,0.690228068772833
"5324",114233,0,8.2644,18.9588,5.3634,13.9518,0.425490401497685
"5325",114235,0,0,0,0,5.4934,0
"5326",114236,0.0099,10.9423,19.582,9.041,13.8375,0.0595089343811633
"5327",114242,2.4574,3.4917,18.946,7.0337,9.4438,0.522634931757428
"5328",114245,0,0,0,0,2.6023,0
"5329",114246,0.1263,14.6042,8.3996,3.7215,16.3712,0.211457397960761
"5330",114254,0,11.1511,23.1993,13.3963,6.0873,0.476781708703264
"5331",114255,0,7.0426,8.3251,8.3251,8.3396,0.190696498560348
"5332",114256,0,0,0,0,17.1877,0
"5333",114265,4.1043,1.0487,3.6059,0.7924,6.6387,0
"5334",115176,0,0,36.0378,0,3.3842,0.567746165272521
"5335",115196,0,0.1044,0,0,18.6612,0
"5336",115204,0,0,38.3904,0,2.5864,0.412087481784242
"5337",115214,0,0,23.5468,0,0,0
"5338",115226,0,0,0.0772,0,0,0.0448753718446226
"5339",115228,0,0,29.8497,0,0,1.1486457692159
"5340",115229,0,5.8906,15.7939,9.2888,11.3835,0.577736599378133
"5341",115233,0,0.0032,8.704,3.7694,4.3379,1.11607824818363
"5342",115235,0,0,3.3363,0.435,3.5809,0.0972145165291389
"5343",115237,0,0,2.5823,0,0,0
"5344",115240,0,0,1.3092,0,0,0.204725036082048
"5345",115242,0,2.468,14.5709,10.0505,4.5598,0.0365536756364274
"5346",115246,0,2.6687,3.2991,0.0695,13.2904,0.0897408398434987
"5347",115250,0,0,1.5897,1.5897,6.8201,0.34158208173554
"5348",115252,0,0,14.3775,0.235,2.6019,0.406236900980468
"5349",115260,0.8874,2.328,22.6739,13.2622,3.9429,0.871696189207414
"5350",115272,0,0,14.679,0.7431,5.9221,0.910750023884022
"5351",115273,0,0,1.2735,0,0,0.0493091793528705
"5352",115274,0.4495,10.4394,15.9041,4.1256,6.4191,0.433419995784315
"5353",115276,0,0,67.8953,0,6.0535,0.639251858503283
"5354",115278,0,0,0,0,18.2274,0
"5355",115282,0,14.7242,7.9422,7.3604,15.2879,0
"5356",115284,0,0,15.4119,10.9974,5.8644,0.884910213684583
"5357",115285,0,7.9308,18.1221,3.9891,9.0236,0.706566714527884
"5358",115290,0,0.8456,4.1207,2.0497,4.0636,0.0387998462832383
"5359",115291,0,8.5945,0.358,0.1227,11.6932,0.0498830061272869
"5360",115293,0,6.3402,10.0227,8.5272,14.1219,0.454162101012854
"5361",115294,0,0,11.1574,0,12.526,0
"5362",115297,0,6.0411,14.4194,1.7583,11.8286,0.225475042913596
"5363",115299,0,0,11.8463,0,9.7273,0.303385490096139
"5364",115301,0.9459,8.0363,18.5298,2.8579,16.7856,0.599301021732715
"5365",115309,0,4.6068,12.0682,3.9778,15.0909,0.725302602035502
"5366",116243,0,0,24.3226,0,3.3584,0.300741109951942
"5367",116246,0,0,16.2483,0,1.9185,0.442713445313553
"5368",116248,0,0.059,60.0859,52.8968,5.2368,0.988385957249351
"5369",116249,3.9511,7.3964,22.6757,10.92,11.1656,0.37698608332458
"5370",116252,0,0.0048,3.2903,0,1.4768,0.0799495960488444
"5371",116253,0,3.068,20.5782,18.796,10.344,0.684509941733761
"5372",116255,0,0,12.7517,0,0,0.220470050670572
"5373",116258,0,0.6238,55.6703,14.7433,2.8392,0.413256381828718
"5374",116259,0,23.7017,12.8872,9.9649,25.1629,0.268986223641261
"5375",116272,0,0,0.3891,0.3545,0.2207,0.177914883133246
"5376",116274,0,0,0.365,0,0,0.0894361115635843
"5377",116280,0,0.0259,18.4052,2.2917,12.8197,0.3625091357752
"5378",116287,0,0,4.3197,3.1472,0.8124,0.0363871882339505
"5379",116310,0,0,4.7674,0,0,0.19825418709349
"5380",116311,0,0,0,0,7.2698,0
"5381",116315,0,5.6987,6.2337,5.5355,11.6418,1.11441117737269
"5382",116321,0,4.3513,0,0,1.3041,0
"5383",116324,0,0.2412,11.278,0.3595,1.368,0.0118962668378468
"5384",116331,0,0,2.4942,0,0,0.575829809554596
"5385",116332,0,6.6656,11.4833,4.9328,12.3285,0.738780856318879
"5386",116336,5.7482,2.6133,24.5297,16.8742,6.4956,0.0308221311535895
"5387",116340,0,2.1811,35.5879,24.7311,7.0073,1.11647795446922
"5388",116341,0,0.0959,55.4373,28.1134,6.5,0.365748449444717
"5389",116342,0,0,9.5278,0,0,0.0610013304205989
"5390",116343,0,0,0.6221,0,1.5597,0
"5391",116345,0,0,67.5211,36.3104,0,1.11778229754949
"5392",116346,0,0,4.468,0,0,0.415387801106267
"5393",116347,0,0,5.7153,0,0,0
"5394",116348,0,0,58.4911,1.9659,8.2349,0.753032963709366
"5395",116350,0,0,65.7482,65.7482,0,0.363366573536127
"5396",116351,0,0,0.317,0,0,0
"5397",116354,0,5.0849,31.9809,24.9263,5.0558,0.675873465788865
"5398",116357,0,0,3.7648,0,0,0.0570254459741518
"5399",116361,0,10.0459,9.1386,1.6484,19.0543,0.370346078691941
"5400",116362,0,11.3086,36.2668,21.082,6.3289,0.882886616456658
"5401",116365,0,0,6.3267,0,8.7252,0.179766862995208
"5402",116369,0,7.9953,10.6879,5.9147,14.46,0.661871698682147
"5403",116373,6.1092,0.0615,3.5358,2.6062,2.7063,0.0339958957199676
"5404",116375,1.7105,7.9178,19.6918,13.3751,17.218,0.644925214500428
"5405",116376,0,2.9077,24.4013,8.8002,7.1783,0.876629774292501
"5406",116379,0,0.0824,15.724,3.2139,7.2353,1.20175565188945
"5407",116380,0,1.1247,7.2204,3.3951,8.2364,0.0760729575822836
"5408",116381,0.5206,2.0264,27.5526,8.2817,6.4339,0.663756546906038
"5409",117277,0,5.4577,8.5684,2.9237,15.377,0.0655118710488153
"5410",117285,0,6e-04,46.0988,1.5831,12.8495,0.332218597854839
"5411",117286,0,0.0314,21.5674,18.4285,5.0182,0.734299551676933
"5412",117289,0,0,47.7123,47.7123,0,0.964299911025883
"5413",117323,0,8.306,11.9899,6.9951,12.5783,0.720698938872186
"5414",117325,0,0,22.3643,1.6788,6.2932,0.620745439262909
"5415",117326,0,3.4298,7.0061,0.8255,8.9046,0.31836413347734
"5416",117327,0,0,10.6535,0,20.482,0.0999161296269532
"5417",117328,0,0,9.0337,5.9679,3.7025,0.857604478067543
"5418",117329,0,0,0.5854,0,0,0.121540109489122
"5419",117332,0,42.7983,27.7817,3.623,4.5195,0.517481401951473
"5420",117334,0,0,33.1226,0,8.813,0.260888447041654
"5421",117336,0,0,0.344,0,0,0.0139394819970484
"5422",117337,0,0,0,0,2.9016,0
"5423",117338,0,5.0239,7.4096,2.0488,5.5511,0.112148077248649
"5424",117339,0,0,18.9295,7.6628,10.5739,0.621851315834465
"5425",117344,0,0,1.4748,0,0,0.126758320804512
"5426",117345,0,0,0,0,5.5971,0
"5427",117355,0,0,1.9867,0,0,0.414577563046658
"5428",117356,0,0,92.4027,26.2229,0,0.969019632899914
"5429",117358,0,0.1345,3.1525,1.1801,12.9649,0.148168335620143
"5430",117360,0,0,23.2875,0,0,0.0225321570874732
"5431",117361,0,0,16.0363,0,1.3841,0.346859605084769
"5432",117364,0,0,0,0,3.3097,0
"5433",117365,3.8528,6.9162,26.8855,23.1674,9.2584,0.317505518876985
"5434",117366,0,0,7.9872,0,0,0.109179097448368
"5435",117367,0,7.0746,26.9675,13.142,17.1494,0.825034351842463
"5436",117369,0,0.0156,85.0899,78.8682,5.1719,1.12845989952794
"5437",117374,0,0,0,0,0,0
"5438",118334,0,0.2477,0.064,0,0.2076,0
"5439",118338,0,8.4244,59.9704,34.711,14.6888,0.749587940053766
"5440",118345,0,0.1158,24.4804,11.7593,1.9053,0.466868132915156
"5441",118347,0,0,0,0,13.4051,0
"5442",118349,0,10.1002,3.6283,0.1123,7.1526,0
"5443",118350,0,1.5711,13.0386,8.6939,5.5022,0.91002885203923
"5444",118356,0,2.0925,53.5064,34.4736,8.4005,1.12977503446721
"5445",118357,0,0.7007,10.9809,0.615,2.0746,0.0435021799336945
"5446",118363,0,0,69.494,0,0.8065,1.20150469052246
"5447",118375,0,4.2828,12.7395,1.6791,8.6713,0.0338321993781287
"5448",118376,0,0,41.453,5.7797,10.0954,0.638817782754406
"5449",118378,0,0.1714,33.1324,5.043,13.1296,0.671571794433819
"5450",118379,0,0,7.3647,0,0,0.2304557944341
"5451",118380,0,0,7.8872,0,0,0
"5452",118381,0,0,5.0633,0,0,0
"5453",118383,0,0.1466,1.3037,0,0.7905,0
"5454",118385,0,0,0,0,21.3012,0
"5455",118386,0,0.0173,9.2808,0,5.0968,0
"5456",118388,0,0.0053,2.2778,0.045,12.265,0.302018687451414
"5457",118392,0,0,3.3023,0,14.3653,0
"5458",118393,0,1.3491,0.7033,0,0.8261,0.0452159104394625
"5459",118395,0,0,9.8668,0,5.8558,0.0565157737371421
"5460",118400,0,0.2002,10.1059,0.4532,20.1837,0.182134817746906
"5461",118405,0,0,4.706,0,0,0.589227301478444
"5462",118407,0,0,12.5162,0,0,0.275641849539045
"5463",118408,0,0.2211,6.5637,0.8596,2.733,0.0386392390003775
"5464",118409,0,4.8112,47.3914,19.7791,9.9417,0.933013912371231
"5465",118410,0,0,15.2339,0,0,0.338878404322547
"5466",118412,0,0,8.0302,6e-04,0,0.33543040633531
"5467",118418,0,0,38.2438,5.967,6.5422,0.635623906667057
"5468",118421,0,0.2814,8.5103,3.7815,0.3636,0.751814247458687
"5469",118422,0,10.7944,17.6725,6.9826,16.0564,0.0304219037707149
"5470",118427,0,0,3.1732,0,4.5728,0
"5471",118429,0,0,0,0,0,0
"5472",118430,0,10.9235,9.9764,5.266,22.5632,0.707168697981672
"5473",118433,0,0,33.5553,0,0,1.00649155018052
"5474",118434,0,0,10.5236,0,0,0.485125772786385
"5475",118437,8.5389,6.6314,8.6226,6.9523,7.2677,0.137954476267908
"5476",118439,0,0,11.8932,0,0,0.506984332028864
"5477",118441,0,0,33.0348,1.4638,4.476,1.12986755516746
"5478",118442,0,0,4.989,0,18.0646,0.225292348605001
"5479",118444,0,0.0021,4.8661,0.0184,5.1806,0.0268636086125468
"5480",118447,0,0,29.3693,0,13.9278,0.105527560765803
"5481",118454,0,0,0.4032,0.4032,18.1739,0.0970603454881603
"5482",118457,0,0,0,0,7.3915,0
"5483",118459,0,0.2867,19.0882,3.7317,13.9261,0.052170601897642
"5484",118466,4.0561,3.0987,12.7254,6.7888,8.0399,0.0144782293387723
"5485",118474,0,0,1.4025,0,13.4797,0.0155138346883267
"5486",119373,0,0.004,25.2717,21.9833,2.6796,0.0939495057915246
"5487",119374,0,0,0.8237,0,0,0.060807899197378
"5488",119382,0,0,72.7718,0.591,0,1.01481162286065
"5489",119386,0,0,66.8149,0,16.8723,0.3122632347961
"5490",119388,0,0,3.0273,0,1.3033,0.0219157022670018
"5491",119399,0,0,0.5885,0,0,0.0615627487132529
"5492",119404,0,6.3856,24.9469,6.9423,9.0555,0.229179434112726
"5493",119405,0,0,19.8111,0,0,0.199922641646818
"5494",119417,0,0,9.4227,0,0,0.730014594380838
"5495",119418,0,0.0696,14.9452,2.8812,4.6313,0.18775880510427
"5496",119421,0,0,5.1009,0,0,0.278424626455836
"5497",119425,0,3.4863,19.3091,11.2696,9.9464,0.617879849524863
"5498",119431,0,6.1226,33.0921,22.4103,9.3242,0.42905777878373
"5499",119438,0,0,0.9577,0,0,0
"5500",119440,0,0,0.4921,0,1.0966,0.040810331836121
"5501",119442,0,0.0299,0.9566,0,4.3942,0
"5502",119447,0,0,13.1175,0,0,0.199871618397902
"5503",119449,0,0.0396,13.6698,4.9807,14.6281,0.667272176487721
"5504",119450,0.7713,3.599,17.5745,9.6864,5.3665,1.04105518911184
"5505",119453,0,4.8415,42.4789,39.8492,7.5576,1.04869718680864
"5506",119456,0.8153,5.5005,13.3798,5.8065,15.2481,1.13355139249009
"5507",119461,0,0,6.5999,0,0,0
"5508",119464,1.2716,8.6389,14.3093,7.1956,9.3951,0.475051742827066
"5509",119466,0,0,0,0,0,0
"5510",119467,0,0,4.4789,0,0.9218,0.0702616224654777
"5511",119468,0,3.9282,1.4773,1.2273,13.3181,0.298687611912156
"5512",119469,0,1.9982,30.7121,9.5905,8.1346,0.770721756697306
"5513",119471,0,3.5866,19.3296,10.0947,18.1099,0.976391441502488
"5514",119473,0,0.5051,69.2153,68.335,4.258,0.322892912113725
"5515",119474,0,0,1.9141,0.0432,3.4756,0.0862565381257892
"5516",119476,0,0,2.5748,0,7.743,0.125052091793449
"5517",119480,0,0.0653,27.1032,24.2938,4.1495,1.00576270194837
"5518",119481,0,0,26.2636,0,2.1661,0.271430171129733
"5519",119484,0,0,0,0,11.4323,0
"5520",119485,0,0,47.4975,23.9446,8.5779,0.257829991310832
"5521",119486,0,0,11.2936,0,0,0
"5522",119493,0,0.0165,0.6223,0.3583,2.6381,0.169098511961683
"5523",119495,0,0,15.979,0,7.0681,0.297335341254747
"5524",119496,0,7.1483,13.1505,5.3924,15.3633,1.17446474029009
"5525",119498,0.4251,4.3565,16.7571,2.2219,6.9099,0.106810269657679
"5526",119499,0,7.4068,26.8604,10.3892,12.8972,0.655995474926923
"5527",119500,0,0,73.4429,0,9.0298,0.925452621457299
"5528",119503,0,0,24.4415,0,2.4233,0.171692538967256
"5529",119505,0,0,7.4977,0,0,0.111134028940956
"5530",119506,0,0,0,0,8.264,0
"5531",119510,0,0,5.8882,5.8882,6.9292,0.470141074833166
"5532",119511,0,0,15.8102,0,3.1093,0.247710303304921
"5533",119515,0,7.4229,8.9514,0,12.5279,0
"5534",119516,0,0,1.1904,0,0,0
"5535",119517,0,0.5684,2.7616,0,0.4862,0
"5536",119521,0,0,3.3925,0,0,0.0372511163322969
"5537",119525,0,16.2038,6.2583,2.4274,8.2424,0
"5538",119526,0,0,7.7175,0,0,0.143397193993718
"5539",119529,0,0,0,0,10.2531,0
"5540",119534,0,6.851,22.9082,9.8405,9,0.528143056065795
"5541",119902,0,0,16.8377,0,0,0
"5542",120460,0,0,20.6877,0,14.142,0.25605804508668
"5543",120463,0,0,23.9228,0,0,0.237749465968839
"5544",120469,0,0.9711,13.023,6.9574,10.2983,0.305030404403699
"5545",120471,19.1089,4.094,33.4203,26.5528,6.9132,0.420695220078921
"5546",120476,0,0,39.9551,0.0045,11.9323,0.1821518124266
"5547",120479,0,0,67.4717,36.8468,0,1.06922051514447
"5548",120481,0.6232,11.2695,13.9168,2.7968,12.6333,0.273947627494031
"5549",120487,9.2562,6.0144,27.0592,11.6227,17.0828,0.51263853004729
"5550",120490,0.4162,7.9774,24.7725,19.0571,10.6293,0.959233659612443
"5551",120492,0,0,2.6475,0,0,0
"5552",120493,0,0,9.6333,0,10.4319,0.125125614386318
"5553",120496,0,4.7629,20.2543,5.3535,7.9016,0.130022786159693
"5554",120498,0,0,15.4822,0,5.0967,0.266591027079761
"5555",120504,0,0,9.3922,1.8654,0,0.870002702170898
"5556",120509,0,0,0,0,1.0683,0.115184686080148
"5557",120510,0,0,10.7256,0.2515,0.1666,0.497307688165173
"5558",120512,0,6.5547,14.1766,1.0343,14.0335,1.1843153744866
"5559",120514,0,0,2.7943,0,3.0838,0.119109651753456
"5560",120518,0,0,15.7276,0,2.8241,0.34103252849603
"5561",120523,0,0,17.7889,17.7889,15.432,0.14795816757887
"5562",120527,0,1.2945,7.107,1.9093,1.0297,0.144740944229796
"5563",120528,0,1.49,6.7728,3.7343,5.8416,0.268062766609859
"5564",120529,0,0,38.7584,0,11.7029,1.16945461417106
"5565",120534,0,0,6.0001,0,0,0
"5566",120535,0,0,14.3824,1.753,0,0.716625574037735
"5567",120537,0,10.2888,74.1132,47.5483,7.0342,0.770693661265684
"5568",120552,0,0,1.7056,0,0,0
"5569",120560,0,0,0.5014,0.4419,0,0
"5570",120561,0,0,1.801,0,0,0.306984238269345
"5571",120567,0,4.9329,17.2727,5.5753,4.8217,0.485520054560893
"5572",120571,0,0,11.6803,0,0,0
"5573",120572,0,1.8562,17.3255,17.3255,7.5442,0.415788748439358
"5574",120574,0,0,24.8076,0,4.556,0.575660709810821
"5575",120575,0,0,48.8133,28.7127,12.8481,0.321836544948976
"5576",120577,0,5.8363,14.3049,5.5757,15.0891,0.341392835817017
"5577",120578,0.2965,15.6484,18.1583,13.666,21.2746,0.128417480581185
"5578",120580,0,9.131,25.0178,14.7242,10.3012,0.940065730268035
"5579",120581,0,0,8.8816,0,11.0337,0
"5580",120582,0,6.048,18.7004,6.9692,9.294,0.443062185589526
"5581",120584,10.411,6.2632,13.9994,10.9562,7.0563,0.379841175541091
"5582",120587,0,0,4.2797,0,10.5996,0.0269749978410526
"5583",120598,0,0,0,0,5.0458,0
"5584",120599,0,0,0.0905,0,0,0
"5585",121524,0,1.8113,29.0966,22.471,10.3459,1.13036110747011
"5586",121525,0,0,22.3614,0,0,0.150052000779581
"5587",121526,0,3.8491,1.2264,0,6.8063,0
"5588",121530,0,0.7188,84.9948,31.4159,3.1787,0.931027646128294
"5589",121531,0,0.408,65.8779,59.9728,7.895,0.901595015444185
"5590",121538,0,0.0608,0.5171,0.0686,2.9852,0.0898440365106788
"5591",121546,0,1.2981,75.2115,18.2478,5.6565,0.134174299810888
"5592",121553,0,0,18.9488,0,0,1.06043298728811
"5593",121560,0,0,5.2342,0,0,0
"5594",121574,0,5.2178,21.7693,0.6425,10.0203,0.331079698192907
"5595",121583,0,0,8.5697,0,0,0.540520402207036
"5596",121584,0,0,2.4172,0,0,0.0508623976867297
"5597",121589,0,0.0166,38.7368,1.3926,0.6512,0.348546788695842
"5598",121590,0,0.0078,8.2834,0.4841,2.7406,0.328318570906935
"5599",121593,0,0,0,0,0,0
"5600",121594,0,0,1.4308,0,0,0
"5601",121596,0,9.941,25.9149,16.8154,9.1431,1.0326618956604
"5602",121598,1.8783,10.838,23.4549,12.371,10.5935,0.700791148137528
"5603",121600,0,0,1.8447,0,0,0.0205932265396535
"5604",121602,0.2752,5.3472,10.1463,3.2518,6.2095,0.567330771356463
"5605",121606,0,0,1.7441,0,0,0
"5606",121607,0,0,2.7294,0,0,0.548650784297436
"5607",121611,0,0,15.8565,0.224,0,0.0715608501656418
"5608",121617,0,0.0029,0.3643,0,0,0
"5609",121618,0,1.8853,3.914,1.3163,13.7572,0.686353720766755
"5610",121621,0,0,0.1406,0.0059,10.044,0.334405774461805
"5611",121622,0,22.5313,75.2883,75.2883,15.0996,0.548122378884352
"5612",121624,0,0,0,0,3.1515,0
"5613",121625,0,0,1.6059,0,12.5066,0.259274011555194
"5614",121628,0,0,6.3821,0,0,0.38602901121888
"5615",121629,0,0,72.9245,56.8408,1.7879,0.706464556787165
"5616",121630,0,0,37.1117,12.5094,0,1.10722775888154
"5617",121631,0,0,0.3611,0,0,0.0421662858671251
"5618",121634,0,0,36.2131,1.0149,1.5283,0.553299040994995
"5619",121635,0,0.2642,43.0308,35.3391,4.8105,0.88862163535054
"5620",121637,0,0,31.533,0,0,0.555626051956891
"5621",121641,0,2.4366,11.0443,4.9964,6.9676,0.123978648994361
"5622",121645,0,0,5.6073,0,4.5759,0
"5623",121649,0,16.9863,53.3374,53.3374,21.1169,0.60632988252492
"5624",121652,0,0,61.471,26.955,0,0.233716893533155
"5625",121655,0,6.8177,26.5434,19.3282,12.4603,1.07992973027018
"5626",121658,0,1.8351,35.6436,22.3161,1.7962,0.694887047000882
"5627",121659,0,0,23.357,0,0,0.849514093994854
"5628",121665,0,0,1.6842,0,11.2605,0.13313853525394
"5629",121666,1.019,4.1601,13.9799,5.4144,14.324,1.08250105928623
"5630",121672,0,0,29.6125,0.0155,20.9201,0.532370165212543
"5631",122035,0,0,1.5751,0,0,0
"5632",122563,0,0,0,0,0,0
"5633",122566,0,3.7168,19.2972,10.8189,9.8305,0.561353539148403
"5634",122567,0,0,1.2929,0,1.5192,0
"5635",122569,0,0,17.2096,0.001,9.8675,0.112120718463313
"5636",122570,0,0,17.2842,0,4.7908,0.0604932063618217
"5637",122572,0,0.1508,5.6485,0,4.4352,0.077731297138284
"5638",122577,0,0,22.4505,0,0,0.485749618855701
"5639",122578,0,0.6442,59.9495,3.0819,5.117,0.636458015782772
"5640",122579,13.4648,6.2833,27.6548,18.5823,5.2853,0.367861056872475
"5641",122582,0,0,19.8629,0,0,0.745807332464549
"5642",122587,0,0,48.3386,48.3386,0,1.20031474345695
"5643",122588,0,7.3428,20.1092,9.4506,10.0892,0.13105696451298
"5644",122590,0,0,2.236,0.7895,8.5632,0.132963598782572
"5645",122593,0,0,75.5084,73.1731,0,1.21468958510523
"5646",122599,0,8.6129,20.5733,10.66,12.379,0.685952818460759
"5647",122601,0,6.8831,28.7447,10.0241,8.7528,0.343135854636731
"5648",122607,0,0.0049,25.7458,0.0287,2.2313,0.143541925289256
"5649",122616,0,6.1685,13.3389,1.3336,11.4733,0.393438870100476
"5650",122618,0,0,1.8989,0.3775,5.3386,0.284506629627206
